stress_axis,stress_level,method,metric,mean,ci95,seeds
actuator_saturation,0.0,robust_mpc_fallback,repair_precision,0.15000,0.20917,10
actuator_saturation,0.0,robust_mpc_fallback,calibration_error,0.22506,0.00156,10
actuator_saturation,0.0,robust_mpc_fallback,bloat_index,0.52859,0.00545,10
actuator_saturation,0.0,robust_mpc_fallback,probe_efficiency,0.05000,0.09800,10
actuator_saturation,0.0,robust_mpc_fallback,intervention_cost,0.03538,0.00158,10
actuator_saturation,0.0,robust_mpc_fallback,oracle_regret,0.09812,0.01045,10
actuator_saturation,0.0,robust_mpc_fallback,deployment_risk,0.25730,0.00256,10
actuator_saturation,0.0,robust_mpc_fallback,robust_utility,0.30331,0.02487,10
actuator_saturation,0.0,residual_dynamics_repair,task_success,0.55417,0.02863,10
actuator_saturation,0.0,residual_dynamics_repair,hidden_mechanism_f1,0.52332,0.03864,10
actuator_saturation,0.0,residual_dynamics_repair,false_abstention,0.07583,0.00957,10
actuator_saturation,0.0,residual_dynamics_repair,unsafe_action,0.16667,0.02577,10
actuator_saturation,0.0,residual_dynamics_repair,repair_precision,0.31264,0.04803,10
actuator_saturation,0.0,residual_dynamics_repair,calibration_error,0.14990,0.00181,10
actuator_saturation,0.0,residual_dynamics_repair,bloat_index,0.41682,0.00493,10
actuator_saturation,0.0,residual_dynamics_repair,probe_efficiency,0.49006,0.07875,10
actuator_saturation,0.0,residual_dynamics_repair,intervention_cost,0.05657,0.00158,10
actuator_saturation,0.0,residual_dynamics_repair,oracle_regret,0.12914,0.00536,10
actuator_saturation,0.0,residual_dynamics_repair,deployment_risk,0.29733,0.00305,10
actuator_saturation,0.0,residual_dynamics_repair,robust_utility,0.11878,0.05990,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,task_success,0.57083,0.03734,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.63265,0.01606,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,false_abstention,0.07750,0.01887,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,unsafe_action,0.14333,0.01883,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,repair_precision,0.37949,0.05253,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,calibration_error,0.11375,0.00175,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,bloat_index,0.34554,0.00446,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,probe_efficiency,0.60765,0.08074,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,intervention_cost,0.06985,0.00158,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,oracle_regret,0.11271,0.01293,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,deployment_risk,0.26511,0.00373,10
actuator_saturation,0.0,mechanics_gap_auditor_v5,robust_utility,0.18697,0.06388,10
actuator_saturation,0.0,oracle_mechanics_repair,task_success,0.69167,0.01615,10
actuator_saturation,0.0,oracle_mechanics_repair,hidden_mechanism_f1,0.77524,0.01594,10
actuator_saturation,0.0,oracle_mechanics_repair,false_abstention,0.05333,0.01039,10
actuator_saturation,0.0,oracle_mechanics_repair,unsafe_action,0.10500,0.01147,10
actuator_saturation,0.0,oracle_mechanics_repair,repair_precision,0.47868,0.02359,10
actuator_saturation,0.0,oracle_mechanics_repair,calibration_error,0.09170,0.00148,10
actuator_saturation,0.0,oracle_mechanics_repair,bloat_index,0.12162,0.00380,10
actuator_saturation,0.0,oracle_mechanics_repair,probe_efficiency,0.96771,0.02926,10
actuator_saturation,0.0,oracle_mechanics_repair,intervention_cost,0.08983,0.00289,10
actuator_saturation,0.0,oracle_mechanics_repair,oracle_regret,0.07288,0.00575,10
actuator_saturation,0.0,oracle_mechanics_repair,deployment_risk,0.17189,0.00246,10
actuator_saturation,0.0,oracle_mechanics_repair,robust_utility,0.44082,0.02728,10
actuator_saturation,0.2,ensemble_variance_gate,task_success,0.41167,0.04295,10
actuator_saturation,0.2,ensemble_variance_gate,hidden_mechanism_f1,0.43111,0.05153,10
actuator_saturation,0.2,ensemble_variance_gate,false_abstention,0.22583,0.01955,10
actuator_saturation,0.2,ensemble_variance_gate,unsafe_action,0.14083,0.02404,10
actuator_saturation,0.2,ensemble_variance_gate,repair_precision,0.31076,0.15819,10
actuator_saturation,0.2,ensemble_variance_gate,calibration_error,0.27707,0.00142,10
actuator_saturation,0.2,ensemble_variance_gate,bloat_index,0.60768,0.00727,10
actuator_saturation,0.2,ensemble_variance_gate,probe_efficiency,0.37250,0.20464,10
actuator_saturation,0.2,ensemble_variance_gate,intervention_cost,0.04629,0.00235,10
actuator_saturation,0.2,ensemble_variance_gate,oracle_regret,0.25274,0.01211,10
actuator_saturation,0.2,ensemble_variance_gate,deployment_risk,0.36807,0.00557,10
actuator_saturation,0.2,ensemble_variance_gate,robust_utility,-0.16469,0.07373,10
actuator_saturation,0.2,conformal_risk_gate,task_success,0.30834,0.02860,10
actuator_saturation,0.2,conformal_risk_gate,hidden_mechanism_f1,0.28220,0.03261,10
actuator_saturation,0.2,conformal_risk_gate,false_abstention,0.44167,0.02600,10
actuator_saturation,0.2,conformal_risk_gate,unsafe_action,0.07750,0.01219,10
actuator_saturation,0.2,conformal_risk_gate,repair_precision,0.05000,0.09800,10
actuator_saturation,0.2,conformal_risk_gate,calibration_error,0.31851,0.00274,10
actuator_saturation,0.2,conformal_risk_gate,bloat_index,0.78070,0.00455,10
actuator_saturation,0.2,conformal_risk_gate,probe_efficiency,0.48333,0.25974,10
actuator_saturation,0.2,conformal_risk_gate,intervention_cost,0.06027,0.00213,10
actuator_saturation,0.2,conformal_risk_gate,oracle_regret,0.37558,0.01391,10
actuator_saturation,0.2,conformal_risk_gate,deployment_risk,0.37549,0.00313,10
actuator_saturation,0.2,conformal_risk_gate,robust_utility,-0.39419,0.04171,10
actuator_saturation,0.2,active_probe_then_plan,task_success,0.54750,0.03212,10
actuator_saturation,0.2,active_probe_then_plan,hidden_mechanism_f1,0.61778,0.03919,10
actuator_saturation,0.2,active_probe_then_plan,false_abstention,0.06583,0.01204,10
actuator_saturation,0.2,active_probe_then_plan,unsafe_action,0.18000,0.01936,10
actuator_saturation,0.2,active_probe_then_plan,repair_precision,0.37121,0.03797,10
actuator_saturation,0.2,active_probe_then_plan,calibration_error,0.11316,0.00116,10
actuator_saturation,0.2,active_probe_then_plan,bloat_index,0.32795,0.00730,10
actuator_saturation,0.2,active_probe_then_plan,probe_efficiency,0.59310,0.06638,10
actuator_saturation,0.2,active_probe_then_plan,intervention_cost,0.07736,0.00263,10
actuator_saturation,0.2,active_probe_then_plan,oracle_regret,0.11436,0.01045,10
actuator_saturation,0.2,active_probe_then_plan,deployment_risk,0.28241,0.00494,10
actuator_saturation,0.2,active_probe_then_plan,robust_utility,0.12483,0.05593,10
actuator_saturation,0.2,robust_mpc_fallback,task_success,0.58667,0.02221,10
actuator_saturation,0.2,robust_mpc_fallback,hidden_mechanism_f1,0.14310,0.03198,10
actuator_saturation,0.2,robust_mpc_fallback,false_abstention,0.06833,0.01457,10
actuator_saturation,0.2,robust_mpc_fallback,unsafe_action,0.07500,0.01822,10
actuator_saturation,0.2,robust_mpc_fallback,repair_precision,0.26667,0.27200,10
actuator_saturation,0.2,robust_mpc_fallback,calibration_error,0.22514,0.00087,10
actuator_saturation,0.2,robust_mpc_fallback,bloat_index,0.53014,0.00659,10
actuator_saturation,0.2,robust_mpc_fallback,probe_efficiency,0.03333,0.06533,10
actuator_saturation,0.2,robust_mpc_fallback,intervention_cost,0.03563,0.00127,10
actuator_saturation,0.2,robust_mpc_fallback,oracle_regret,0.10496,0.01148,10
actuator_saturation,0.2,robust_mpc_fallback,deployment_risk,0.25865,0.00348,10
actuator_saturation,0.2,robust_mpc_fallback,robust_utility,0.25509,0.04640,10
actuator_saturation,0.2,residual_dynamics_repair,task_success,0.54250,0.02616,10
actuator_saturation,0.2,residual_dynamics_repair,hidden_mechanism_f1,0.50723,0.03643,10
actuator_saturation,0.2,residual_dynamics_repair,false_abstention,0.08583,0.02038,10
actuator_saturation,0.2,residual_dynamics_repair,unsafe_action,0.15583,0.01090,10
actuator_saturation,0.2,residual_dynamics_repair,repair_precision,0.28602,0.02345,10
actuator_saturation,0.2,residual_dynamics_repair,calibration_error,0.14993,0.00250,10
actuator_saturation,0.2,residual_dynamics_repair,bloat_index,0.41660,0.00397,10
actuator_saturation,0.2,residual_dynamics_repair,probe_efficiency,0.52055,0.07203,10
actuator_saturation,0.2,residual_dynamics_repair,intervention_cost,0.05848,0.00318,10
actuator_saturation,0.2,residual_dynamics_repair,oracle_regret,0.13728,0.00922,10
actuator_saturation,0.2,residual_dynamics_repair,deployment_risk,0.30003,0.00333,10
actuator_saturation,0.2,residual_dynamics_repair,robust_utility,0.11194,0.03917,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,task_success,0.56167,0.02625,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.62164,0.01910,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,false_abstention,0.06750,0.01845,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,unsafe_action,0.16583,0.02316,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,repair_precision,0.36197,0.04899,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,calibration_error,0.11388,0.00139,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,bloat_index,0.34398,0.00388,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,probe_efficiency,0.57424,0.06974,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,intervention_cost,0.06924,0.00218,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,oracle_regret,0.11291,0.01150,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,deployment_risk,0.26670,0.00433,10
actuator_saturation,0.2,mechanics_gap_auditor_v5,robust_utility,0.15472,0.04059,10
actuator_saturation,0.2,oracle_mechanics_repair,task_success,0.67250,0.02840,10
actuator_saturation,0.2,oracle_mechanics_repair,hidden_mechanism_f1,0.78999,0.02658,10
actuator_saturation,0.2,oracle_mechanics_repair,false_abstention,0.05417,0.01223,10
actuator_saturation,0.2,oracle_mechanics_repair,unsafe_action,0.10917,0.01623,10
actuator_saturation,0.2,oracle_mechanics_repair,repair_precision,0.47077,0.04522,10
actuator_saturation,0.2,oracle_mechanics_repair,calibration_error,0.09340,0.00167,10
actuator_saturation,0.2,oracle_mechanics_repair,bloat_index,0.11991,0.00556,10
actuator_saturation,0.2,oracle_mechanics_repair,probe_efficiency,0.97798,0.02556,10
actuator_saturation,0.2,oracle_mechanics_repair,intervention_cost,0.08858,0.00268,10
actuator_saturation,0.2,oracle_mechanics_repair,oracle_regret,0.07437,0.00805,10
actuator_saturation,0.2,oracle_mechanics_repair,deployment_risk,0.17468,0.00257,10
actuator_saturation,0.2,oracle_mechanics_repair,robust_utility,0.41628,0.04633,10
actuator_saturation,0.4,ensemble_variance_gate,task_success,0.39750,0.01979,10
actuator_saturation,0.4,ensemble_variance_gate,hidden_mechanism_f1,0.37634,0.03110,10
actuator_saturation,0.4,ensemble_variance_gate,false_abstention,0.25333,0.01981,10
actuator_saturation,0.4,ensemble_variance_gate,unsafe_action,0.15667,0.01593,10
actuator_saturation,0.4,ensemble_variance_gate,repair_precision,0.29405,0.12085,10
actuator_saturation,0.4,ensemble_variance_gate,calibration_error,0.27862,0.00238,10
actuator_saturation,0.4,ensemble_variance_gate,bloat_index,0.61466,0.00592,10
actuator_saturation,0.4,ensemble_variance_gate,probe_efficiency,0.31833,0.15677,10
actuator_saturation,0.4,ensemble_variance_gate,intervention_cost,0.04803,0.00231,10
actuator_saturation,0.4,ensemble_variance_gate,oracle_regret,0.27338,0.01419,10
actuator_saturation,0.4,ensemble_variance_gate,deployment_risk,0.37287,0.00449,10
actuator_saturation,0.4,ensemble_variance_gate,robust_utility,-0.22283,0.04823,10
actuator_saturation,0.4,conformal_risk_gate,task_success,0.30833,0.02622,10
actuator_saturation,0.4,conformal_risk_gate,hidden_mechanism_f1,0.30114,0.02598,10
actuator_saturation,0.4,conformal_risk_gate,false_abstention,0.45917,0.01813,10
actuator_saturation,0.4,conformal_risk_gate,unsafe_action,0.06583,0.01128,10
actuator_saturation,0.4,conformal_risk_gate,repair_precision,0.32500,0.29264,10
actuator_saturation,0.4,conformal_risk_gate,calibration_error,0.31911,0.00212,10
actuator_saturation,0.4,conformal_risk_gate,bloat_index,0.78017,0.00574,10
actuator_saturation,0.4,conformal_risk_gate,probe_efficiency,0.37500,0.28525,10
actuator_saturation,0.4,conformal_risk_gate,intervention_cost,0.06168,0.00097,10
actuator_saturation,0.4,conformal_risk_gate,oracle_regret,0.38886,0.01048,10
actuator_saturation,0.4,conformal_risk_gate,deployment_risk,0.37571,0.00444,10
actuator_saturation,0.4,conformal_risk_gate,robust_utility,-0.39375,0.04120,10
actuator_saturation,0.4,active_probe_then_plan,task_success,0.56000,0.03909,10
actuator_saturation,0.4,active_probe_then_plan,hidden_mechanism_f1,0.60335,0.04537,10
actuator_saturation,0.4,active_probe_then_plan,false_abstention,0.07500,0.01377,10
actuator_saturation,0.4,active_probe_then_plan,unsafe_action,0.17250,0.02577,10
actuator_saturation,0.4,active_probe_then_plan,repair_precision,0.36796,0.05745,10
actuator_saturation,0.4,active_probe_then_plan,calibration_error,0.11285,0.00114,10
actuator_saturation,0.4,active_probe_then_plan,bloat_index,0.32947,0.00705,10
actuator_saturation,0.4,active_probe_then_plan,probe_efficiency,0.60111,0.03269,10
actuator_saturation,0.4,active_probe_then_plan,intervention_cost,0.08024,0.00303,10
actuator_saturation,0.4,active_probe_then_plan,oracle_regret,0.12175,0.00908,10
actuator_saturation,0.4,active_probe_then_plan,deployment_risk,0.28432,0.00402,10
actuator_saturation,0.4,active_probe_then_plan,robust_utility,0.13791,0.06521,10
actuator_saturation,0.4,robust_mpc_fallback,task_success,0.62333,0.03010,10
actuator_saturation,0.4,robust_mpc_fallback,hidden_mechanism_f1,0.15963,0.04206,10
actuator_saturation,0.4,robust_mpc_fallback,false_abstention,0.06333,0.01121,10
actuator_saturation,0.4,robust_mpc_fallback,unsafe_action,0.07750,0.00772,10
actuator_saturation,0.4,robust_mpc_fallback,repair_precision,0.10000,0.13067,10
actuator_saturation,0.4,robust_mpc_fallback,calibration_error,0.22306,0.00154,10
actuator_saturation,0.4,robust_mpc_fallback,bloat_index,0.52924,0.00581,10
actuator_saturation,0.4,robust_mpc_fallback,probe_efficiency,0.26667,0.27200,10
actuator_saturation,0.4,robust_mpc_fallback,intervention_cost,0.03578,0.00090,10
actuator_saturation,0.4,robust_mpc_fallback,oracle_regret,0.10566,0.00644,10
actuator_saturation,0.4,robust_mpc_fallback,deployment_risk,0.26082,0.00345,10
actuator_saturation,0.4,robust_mpc_fallback,robust_utility,0.29078,0.03438,10
actuator_saturation,0.4,residual_dynamics_repair,task_success,0.52584,0.02379,10
actuator_saturation,0.4,residual_dynamics_repair,hidden_mechanism_f1,0.51252,0.03062,10
actuator_saturation,0.4,residual_dynamics_repair,false_abstention,0.08083,0.01117,10
actuator_saturation,0.4,residual_dynamics_repair,unsafe_action,0.15583,0.01598,10
actuator_saturation,0.4,residual_dynamics_repair,repair_precision,0.25568,0.03397,10
actuator_saturation,0.4,residual_dynamics_repair,calibration_error,0.14987,0.00138,10
actuator_saturation,0.4,residual_dynamics_repair,bloat_index,0.41854,0.00514,10
actuator_saturation,0.4,residual_dynamics_repair,probe_efficiency,0.49465,0.08981,10
actuator_saturation,0.4,residual_dynamics_repair,intervention_cost,0.05652,0.00217,10
actuator_saturation,0.4,residual_dynamics_repair,oracle_regret,0.13628,0.00697,10
actuator_saturation,0.4,residual_dynamics_repair,deployment_risk,0.30241,0.00356,10
actuator_saturation,0.4,residual_dynamics_repair,robust_utility,0.09806,0.03803,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,task_success,0.54250,0.04680,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.62274,0.02320,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,false_abstention,0.07833,0.00778,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,unsafe_action,0.16917,0.03222,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,repair_precision,0.37724,0.04339,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,calibration_error,0.11493,0.00075,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,bloat_index,0.34498,0.00483,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,probe_efficiency,0.66260,0.04265,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,intervention_cost,0.06897,0.00289,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,oracle_regret,0.12113,0.00881,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,deployment_risk,0.26891,0.00446,10
actuator_saturation,0.4,mechanics_gap_auditor_v5,robust_utility,0.12262,0.08677,10
actuator_saturation,0.4,oracle_mechanics_repair,task_success,0.66667,0.01789,10
actuator_saturation,0.4,oracle_mechanics_repair,hidden_mechanism_f1,0.77569,0.02347,10
actuator_saturation,0.4,oracle_mechanics_repair,false_abstention,0.05917,0.00618,10
actuator_saturation,0.4,oracle_mechanics_repair,unsafe_action,0.11000,0.01027,10
actuator_saturation,0.4,oracle_mechanics_repair,repair_precision,0.48850,0.03248,10
actuator_saturation,0.4,oracle_mechanics_repair,calibration_error,0.09482,0.00090,10
actuator_saturation,0.4,oracle_mechanics_repair,bloat_index,0.11878,0.00380,10
actuator_saturation,0.4,oracle_mechanics_repair,probe_efficiency,0.98359,0.01641,10
actuator_saturation,0.4,oracle_mechanics_repair,intervention_cost,0.08994,0.00196,10
actuator_saturation,0.4,oracle_mechanics_repair,oracle_regret,0.07585,0.00743,10
actuator_saturation,0.4,oracle_mechanics_repair,deployment_risk,0.17410,0.00429,10
actuator_saturation,0.4,oracle_mechanics_repair,robust_utility,0.40637,0.02136,10
actuator_saturation,0.6,ensemble_variance_gate,task_success,0.36333,0.02713,10
actuator_saturation,0.6,ensemble_variance_gate,hidden_mechanism_f1,0.44136,0.04556,10
actuator_saturation,0.6,ensemble_variance_gate,false_abstention,0.26333,0.01600,10
actuator_saturation,0.6,ensemble_variance_gate,unsafe_action,0.14417,0.01823,10
actuator_saturation,0.6,ensemble_variance_gate,repair_precision,0.44024,0.13658,10
actuator_saturation,0.6,ensemble_variance_gate,calibration_error,0.27657,0.00141,10
actuator_saturation,0.6,ensemble_variance_gate,bloat_index,0.60917,0.00560,10
actuator_saturation,0.6,ensemble_variance_gate,probe_efficiency,0.44024,0.20619,10
actuator_saturation,0.6,ensemble_variance_gate,intervention_cost,0.04839,0.00276,10
actuator_saturation,0.6,ensemble_variance_gate,oracle_regret,0.28814,0.01229,10
actuator_saturation,0.6,ensemble_variance_gate,deployment_risk,0.37218,0.00431,10
actuator_saturation,0.6,ensemble_variance_gate,robust_utility,-0.25109,0.05175,10
actuator_saturation,0.6,conformal_risk_gate,task_success,0.31333,0.01858,10
actuator_saturation,0.6,conformal_risk_gate,hidden_mechanism_f1,0.28346,0.04000,10
actuator_saturation,0.6,conformal_risk_gate,false_abstention,0.40667,0.02333,10
actuator_saturation,0.6,conformal_risk_gate,unsafe_action,0.07750,0.01312,10
actuator_saturation,0.6,conformal_risk_gate,repair_precision,0.25000,0.26337,10
actuator_saturation,0.6,conformal_risk_gate,calibration_error,0.31370,0.00151,10
actuator_saturation,0.6,conformal_risk_gate,bloat_index,0.77715,0.00577,10
actuator_saturation,0.6,conformal_risk_gate,probe_efficiency,0.10000,0.19600,10
actuator_saturation,0.6,conformal_risk_gate,intervention_cost,0.05745,0.00210,10
actuator_saturation,0.6,conformal_risk_gate,oracle_regret,0.36681,0.01623,10
actuator_saturation,0.6,conformal_risk_gate,deployment_risk,0.37732,0.00433,10
actuator_saturation,0.6,conformal_risk_gate,robust_utility,-0.36759,0.03095,10
actuator_saturation,0.6,active_probe_then_plan,task_success,0.53167,0.03292,10
actuator_saturation,0.6,active_probe_then_plan,hidden_mechanism_f1,0.59472,0.02720,10
actuator_saturation,0.6,active_probe_then_plan,false_abstention,0.06083,0.00975,10
actuator_saturation,0.6,active_probe_then_plan,unsafe_action,0.22500,0.02678,10
actuator_saturation,0.6,active_probe_then_plan,repair_precision,0.37968,0.05774,10
actuator_saturation,0.6,active_probe_then_plan,calibration_error,0.11284,0.00106,10
actuator_saturation,0.6,active_probe_then_plan,bloat_index,0.32742,0.00543,10
actuator_saturation,0.6,active_probe_then_plan,probe_efficiency,0.62626,0.04519,10
actuator_saturation,0.6,active_probe_then_plan,intervention_cost,0.07943,0.00239,10
actuator_saturation,0.6,active_probe_then_plan,oracle_regret,0.12146,0.00468,10
actuator_saturation,0.6,active_probe_then_plan,deployment_risk,0.28555,0.00339,10
actuator_saturation,0.6,active_probe_then_plan,robust_utility,0.05129,0.05833,10
actuator_saturation,0.6,robust_mpc_fallback,task_success,0.62083,0.01921,10
actuator_saturation,0.6,robust_mpc_fallback,hidden_mechanism_f1,0.17351,0.03341,10
actuator_saturation,0.6,robust_mpc_fallback,false_abstention,0.05750,0.01829,10
actuator_saturation,0.6,robust_mpc_fallback,unsafe_action,0.08000,0.01445,10
actuator_saturation,0.6,robust_mpc_fallback,repair_precision,0.17000,0.20671,10
actuator_saturation,0.6,robust_mpc_fallback,calibration_error,0.22229,0.00244,10
actuator_saturation,0.6,robust_mpc_fallback,bloat_index,0.52626,0.00598,10
actuator_saturation,0.6,robust_mpc_fallback,probe_efficiency,0.20833,0.20552,10
actuator_saturation,0.6,robust_mpc_fallback,intervention_cost,0.03501,0.00148,10
actuator_saturation,0.6,robust_mpc_fallback,oracle_regret,0.10386,0.01096,10
actuator_saturation,0.6,robust_mpc_fallback,deployment_risk,0.26219,0.00312,10
actuator_saturation,0.6,robust_mpc_fallback,robust_utility,0.28967,0.03777,10
actuator_saturation,0.6,residual_dynamics_repair,task_success,0.50583,0.02892,10
actuator_saturation,0.6,residual_dynamics_repair,hidden_mechanism_f1,0.49355,0.02708,10
actuator_saturation,0.6,residual_dynamics_repair,false_abstention,0.07917,0.01810,10
actuator_saturation,0.6,residual_dynamics_repair,unsafe_action,0.17833,0.02636,10
actuator_saturation,0.6,residual_dynamics_repair,repair_precision,0.26347,0.04517,10
actuator_saturation,0.6,residual_dynamics_repair,calibration_error,0.14897,0.00278,10
actuator_saturation,0.6,residual_dynamics_repair,bloat_index,0.41990,0.00421,10
actuator_saturation,0.6,residual_dynamics_repair,probe_efficiency,0.54649,0.11621,10
actuator_saturation,0.6,residual_dynamics_repair,intervention_cost,0.05676,0.00178,10
actuator_saturation,0.6,residual_dynamics_repair,oracle_regret,0.14048,0.00739,10
actuator_saturation,0.6,residual_dynamics_repair,deployment_risk,0.30505,0.00427,10
actuator_saturation,0.6,residual_dynamics_repair,robust_utility,0.04834,0.04230,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,task_success,0.53333,0.04030,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.60187,0.02770,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,false_abstention,0.09833,0.02516,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,unsafe_action,0.18333,0.01917,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,repair_precision,0.37546,0.03591,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,calibration_error,0.11632,0.00186,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,bloat_index,0.34981,0.00490,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,probe_efficiency,0.57824,0.08590,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,intervention_cost,0.07226,0.00325,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,oracle_regret,0.13543,0.01539,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,deployment_risk,0.27316,0.00305,10
actuator_saturation,0.6,mechanics_gap_auditor_v5,robust_utility,0.07790,0.07062,10
actuator_saturation,0.6,oracle_mechanics_repair,task_success,0.65000,0.02871,10
actuator_saturation,0.6,oracle_mechanics_repair,hidden_mechanism_f1,0.77742,0.02302,10
actuator_saturation,0.6,oracle_mechanics_repair,false_abstention,0.04750,0.01034,10
actuator_saturation,0.6,oracle_mechanics_repair,unsafe_action,0.11167,0.01981,10
actuator_saturation,0.6,oracle_mechanics_repair,repair_precision,0.47876,0.03549,10
actuator_saturation,0.6,oracle_mechanics_repair,calibration_error,0.09656,0.00131,10
actuator_saturation,0.6,oracle_mechanics_repair,bloat_index,0.12013,0.00513,10
actuator_saturation,0.6,oracle_mechanics_repair,probe_efficiency,0.94275,0.04575,10
actuator_saturation,0.6,oracle_mechanics_repair,intervention_cost,0.08643,0.00326,10
actuator_saturation,0.6,oracle_mechanics_repair,oracle_regret,0.07207,0.00913,10
actuator_saturation,0.6,oracle_mechanics_repair,deployment_risk,0.17807,0.00419,10
actuator_saturation,0.6,oracle_mechanics_repair,robust_utility,0.39532,0.05304,10
actuator_saturation,0.8,ensemble_variance_gate,task_success,0.39583,0.03044,10
actuator_saturation,0.8,ensemble_variance_gate,hidden_mechanism_f1,0.45859,0.03553,10
actuator_saturation,0.8,ensemble_variance_gate,false_abstention,0.21917,0.02009,10
actuator_saturation,0.8,ensemble_variance_gate,unsafe_action,0.16083,0.02095,10
actuator_saturation,0.8,ensemble_variance_gate,repair_precision,0.33918,0.12494,10
actuator_saturation,0.8,ensemble_variance_gate,calibration_error,0.27197,0.00227,10
actuator_saturation,0.8,ensemble_variance_gate,bloat_index,0.60734,0.00338,10
actuator_saturation,0.8,ensemble_variance_gate,probe_efficiency,0.40798,0.12376,10
actuator_saturation,0.8,ensemble_variance_gate,intervention_cost,0.04610,0.00206,10
actuator_saturation,0.8,ensemble_variance_gate,oracle_regret,0.26808,0.01330,10
actuator_saturation,0.8,ensemble_variance_gate,deployment_risk,0.37704,0.00186,10
actuator_saturation,0.8,ensemble_variance_gate,robust_utility,-0.20928,0.05882,10
actuator_saturation,0.8,conformal_risk_gate,task_success,0.26000,0.01883,10
actuator_saturation,0.8,conformal_risk_gate,hidden_mechanism_f1,0.27052,0.03728,10
actuator_saturation,0.8,conformal_risk_gate,false_abstention,0.43500,0.02106,10
actuator_saturation,0.8,conformal_risk_gate,unsafe_action,0.08083,0.01441,10
actuator_saturation,0.8,conformal_risk_gate,repair_precision,0.21667,0.14649,10
actuator_saturation,0.8,conformal_risk_gate,calibration_error,0.31240,0.00241,10
actuator_saturation,0.8,conformal_risk_gate,bloat_index,0.78280,0.00372,10
actuator_saturation,0.8,conformal_risk_gate,probe_efficiency,0.42500,0.23156,10
actuator_saturation,0.8,conformal_risk_gate,intervention_cost,0.06203,0.00183,10
actuator_saturation,0.8,conformal_risk_gate,oracle_regret,0.39948,0.01295,10
actuator_saturation,0.8,conformal_risk_gate,deployment_risk,0.38313,0.00303,10
actuator_saturation,0.8,conformal_risk_gate,robust_utility,-0.45559,0.03566,10
actuator_saturation,0.8,active_probe_then_plan,task_success,0.52750,0.02922,10
actuator_saturation,0.8,active_probe_then_plan,hidden_mechanism_f1,0.64166,0.03841,10
actuator_saturation,0.8,active_probe_then_plan,false_abstention,0.06000,0.00968,10
actuator_saturation,0.8,active_probe_then_plan,unsafe_action,0.22250,0.01979,10
actuator_saturation,0.8,active_probe_then_plan,repair_precision,0.42430,0.03780,10
actuator_saturation,0.8,active_probe_then_plan,calibration_error,0.11395,0.00099,10
actuator_saturation,0.8,active_probe_then_plan,bloat_index,0.32422,0.00413,10
actuator_saturation,0.8,active_probe_then_plan,probe_efficiency,0.63452,0.03190,10
actuator_saturation,0.8,active_probe_then_plan,intervention_cost,0.07843,0.00296,10
actuator_saturation,0.8,active_probe_then_plan,oracle_regret,0.12610,0.00968,10
