split,reference,metric,mean_diff,ci95_diff,lower95_diff,upper95_diff,seeds
nominal_noise,conformal_risk_gate,task_success,0.28386,0.03703,0.24682,0.32089,10
nominal_noise,conformal_risk_gate,hidden_mechanism_f1,0.08264,0.07396,0.00868,0.15660,10
nominal_noise,conformal_risk_gate,unsafe_action,0.06041,0.01229,0.04813,0.07270,10
nominal_noise,conformal_risk_gate,false_abstention,-0.37083,0.01638,-0.38721,-0.35446,10
nominal_noise,conformal_risk_gate,bloat_index,-0.39230,0.00426,-0.39656,-0.38804,10
nominal_noise,conformal_risk_gate,oracle_regret,-0.22855,0.01072,-0.23926,-0.21783,10
nominal_noise,conformal_risk_gate,robust_utility,0.58503,0.05437,0.53065,0.63940,10
nominal_noise,epistemic_ensemble_planner,task_success,0.07031,0.03101,0.03930,0.10132,10
nominal_noise,epistemic_ensemble_planner,hidden_mechanism_f1,0.00150,0.02283,-0.02133,0.02433,10
nominal_noise,epistemic_ensemble_planner,unsafe_action,-0.00469,0.01704,-0.02173,0.01236,10
nominal_noise,epistemic_ensemble_planner,false_abstention,-0.06354,0.01799,-0.08154,-0.04555,10
nominal_noise,epistemic_ensemble_planner,bloat_index,-0.16286,0.00385,-0.16671,-0.15901,10
nominal_noise,epistemic_ensemble_planner,oracle_regret,-0.04519,0.01074,-0.05593,-0.03445,10
nominal_noise,epistemic_ensemble_planner,robust_utility,0.16317,0.05232,0.11085,0.21549,10
nominal_noise,active_probe_then_plan,task_success,-0.00677,0.03207,-0.03884,0.02529,10
nominal_noise,active_probe_then_plan,hidden_mechanism_f1,-0.00837,0.03392,-0.04228,0.02555,10
nominal_noise,active_probe_then_plan,unsafe_action,-0.03125,0.02036,-0.05161,-0.01089,10
nominal_noise,active_probe_then_plan,false_abstention,0.02239,0.00926,0.01313,0.03166,10
nominal_noise,active_probe_then_plan,bloat_index,0.02080,0.00326,0.01754,0.02406,10
nominal_noise,active_probe_then_plan,oracle_regret,0.00795,0.00624,0.00171,0.01418,10
nominal_noise,active_probe_then_plan,robust_utility,0.01586,0.05362,-0.03776,0.06948,10
nominal_noise,robust_mpc_fallback,task_success,-0.08906,0.02418,-0.11324,-0.06489,10
nominal_noise,robust_mpc_fallback,hidden_mechanism_f1,0.09153,0.04417,0.04736,0.13570,10
nominal_noise,robust_mpc_fallback,unsafe_action,0.06771,0.01043,0.05727,0.07814,10
nominal_noise,robust_mpc_fallback,false_abstention,0.01927,0.00862,0.01065,0.02789,10
nominal_noise,robust_mpc_fallback,bloat_index,-0.13296,0.00285,-0.13581,-0.13011,10
nominal_noise,robust_mpc_fallback,oracle_regret,0.01990,0.00522,0.01468,0.02512,10
nominal_noise,robust_mpc_fallback,robust_utility,-0.16488,0.03385,-0.19873,-0.13103,10
nominal_noise,residual_dynamics_repair,task_success,-0.00729,0.03349,-0.04078,0.02619,10
nominal_noise,residual_dynamics_repair,hidden_mechanism_f1,-0.01486,0.04071,-0.05556,0.02585,10
nominal_noise,residual_dynamics_repair,unsafe_action,-0.01250,0.01437,-0.02688,0.00187,10
nominal_noise,residual_dynamics_repair,false_abstention,0.00208,0.01380,-0.01171,0.01588,10
nominal_noise,residual_dynamics_repair,bloat_index,-0.05425,0.00314,-0.05739,-0.05112,10
nominal_noise,residual_dynamics_repair,oracle_regret,-0.00317,0.00855,-0.01172,0.00539,10
nominal_noise,residual_dynamics_repair,robust_utility,0.02092,0.04876,-0.02784,0.06967,10
nominal_noise,bayesian_model_expansion,task_success,0.02135,0.02711,-0.00576,0.04847,10
nominal_noise,bayesian_model_expansion,hidden_mechanism_f1,0.00289,0.04999,-0.04710,0.05288,10
nominal_noise,bayesian_model_expansion,unsafe_action,0.00156,0.01514,-0.01358,0.01671,10
nominal_noise,bayesian_model_expansion,false_abstention,-0.02552,0.01677,-0.04229,-0.00875,10
nominal_noise,bayesian_model_expansion,bloat_index,-0.07570,0.00431,-0.08001,-0.07140,10
nominal_noise,bayesian_model_expansion,oracle_regret,-0.01677,0.01003,-0.02680,-0.00674,10
nominal_noise,bayesian_model_expansion,robust_utility,0.05674,0.04743,0.00931,0.10417,10
nominal_noise,uncertainty_bloat_audit_v4,task_success,0.04531,0.02459,0.02072,0.06990,10
nominal_noise,uncertainty_bloat_audit_v4,hidden_mechanism_f1,-0.01918,0.03029,-0.04947,0.01111,10
nominal_noise,uncertainty_bloat_audit_v4,unsafe_action,-0.03698,0.01259,-0.04957,-0.02439,10
nominal_noise,uncertainty_bloat_audit_v4,false_abstention,0.00625,0.01580,-0.00955,0.02205,10
nominal_noise,uncertainty_bloat_audit_v4,bloat_index,-0.15584,0.00346,-0.15931,-0.15238,10
nominal_noise,uncertainty_bloat_audit_v4,oracle_regret,-0.01020,0.00867,-0.01887,-0.00154,10
nominal_noise,uncertainty_bloat_audit_v4,robust_utility,0.12978,0.03145,0.09833,0.16123,10
nominal_noise,oracle_mechanics_repair,task_success,-0.04635,0.01829,-0.06464,-0.02807,10
nominal_noise,oracle_mechanics_repair,hidden_mechanism_f1,-0.02707,0.02159,-0.04866,-0.00549,10
nominal_noise,oracle_mechanics_repair,unsafe_action,-0.01146,0.01434,-0.02580,0.00288,10
nominal_noise,oracle_mechanics_repair,false_abstention,0.03229,0.00898,0.02331,0.04127,10
nominal_noise,oracle_mechanics_repair,bloat_index,0.17562,0.00296,0.17266,0.17858,10
nominal_noise,oracle_mechanics_repair,oracle_regret,0.02037,0.00434,0.01603,0.02471,10
nominal_noise,oracle_mechanics_repair,robust_utility,-0.09760,0.02859,-0.12619,-0.06900,10
nominal_noise,oracle_full_state_policy,task_success,-0.05521,0.02459,-0.07980,-0.03061,10
nominal_noise,oracle_full_state_policy,hidden_mechanism_f1,-0.03290,0.02390,-0.05679,-0.00900,10
nominal_noise,oracle_full_state_policy,unsafe_action,0.00989,0.00783,0.00207,0.01772,10
nominal_noise,oracle_full_state_policy,false_abstention,0.03125,0.01236,0.01889,0.04361,10
nominal_noise,oracle_full_state_policy,bloat_index,0.22509,0.00292,0.22218,0.22801,10
nominal_noise,oracle_full_state_policy,oracle_regret,0.02237,0.00683,0.01554,0.02920,10
nominal_noise,oracle_full_state_policy,robust_utility,-0.14800,0.02763,-0.17563,-0.12037,10
sensor_dropout_ambiguity,mean_world_model_mpc,task_success,0.06250,0.02982,0.03268,0.09232,10
sensor_dropout_ambiguity,mean_world_model_mpc,hidden_mechanism_f1,0.42417,0.03345,0.39072,0.45762,10
sensor_dropout_ambiguity,mean_world_model_mpc,unsafe_action,-0.04010,0.01632,-0.05643,-0.02378,10
sensor_dropout_ambiguity,mean_world_model_mpc,false_abstention,0.00885,0.01742,-0.00857,0.02627,10
sensor_dropout_ambiguity,mean_world_model_mpc,bloat_index,0.03307,0.00510,0.02796,0.03817,10
sensor_dropout_ambiguity,mean_world_model_mpc,oracle_regret,-0.03511,0.00917,-0.04428,-0.02594,10
sensor_dropout_ambiguity,mean_world_model_mpc,robust_utility,0.10208,0.04594,0.05614,0.14802,10
sensor_dropout_ambiguity,ensemble_variance_gate,task_success,0.13646,0.03028,0.10618,0.16673,10
sensor_dropout_ambiguity,ensemble_variance_gate,hidden_mechanism_f1,0.13809,0.04370,0.09439,0.18179,10
sensor_dropout_ambiguity,ensemble_variance_gate,unsafe_action,0.02083,0.01179,0.00905,0.03262,10
sensor_dropout_ambiguity,ensemble_variance_gate,false_abstention,-0.17552,0.01715,-0.19267,-0.15837,10
sensor_dropout_ambiguity,ensemble_variance_gate,bloat_index,-0.24913,0.00399,-0.25313,-0.24514,10
sensor_dropout_ambiguity,ensemble_variance_gate,oracle_regret,-0.13546,0.00884,-0.14430,-0.12661,10
sensor_dropout_ambiguity,ensemble_variance_gate,robust_utility,0.31304,0.03549,0.27755,0.34852,10
sensor_dropout_ambiguity,mc_dropout_uncertainty,task_success,0.16042,0.03915,0.12127,0.19956,10
sensor_dropout_ambiguity,mc_dropout_uncertainty,hidden_mechanism_f1,0.16227,0.04159,0.12068,0.20386,10
sensor_dropout_ambiguity,mc_dropout_uncertainty,unsafe_action,0.01823,0.02003,-0.00180,0.03826,10
sensor_dropout_ambiguity,mc_dropout_uncertainty,false_abstention,-0.17031,0.02098,-0.19129,-0.14934,10
sensor_dropout_ambiguity,mc_dropout_uncertainty,bloat_index,-0.33913,0.00489,-0.34402,-0.33424,10
sensor_dropout_ambiguity,mc_dropout_uncertainty,oracle_regret,-0.13926,0.01173,-0.15099,-0.12753,10
sensor_dropout_ambiguity,mc_dropout_uncertainty,robust_utility,0.36444,0.05480,0.30965,0.41924,10
sensor_dropout_ambiguity,conformal_risk_gate,task_success,0.26354,0.03200,0.23154,0.29554,10
sensor_dropout_ambiguity,conformal_risk_gate,hidden_mechanism_f1,0.25223,0.04978,0.20245,0.30202,10
sensor_dropout_ambiguity,conformal_risk_gate,unsafe_action,0.07292,0.00761,0.06531,0.08053,10
sensor_dropout_ambiguity,conformal_risk_gate,false_abstention,-0.37031,0.02754,-0.39785,-0.34278,10
sensor_dropout_ambiguity,conformal_risk_gate,bloat_index,-0.41201,0.00280,-0.41482,-0.40921,10
sensor_dropout_ambiguity,conformal_risk_gate,oracle_regret,-0.24259,0.01561,-0.25820,-0.22698,10
sensor_dropout_ambiguity,conformal_risk_gate,robust_utility,0.56056,0.05200,0.50856,0.61257,10
sensor_dropout_ambiguity,epistemic_ensemble_planner,task_success,0.05521,0.02180,0.03341,0.07701,10
sensor_dropout_ambiguity,epistemic_ensemble_planner,hidden_mechanism_f1,0.08581,0.05494,0.03086,0.14075,10
sensor_dropout_ambiguity,epistemic_ensemble_planner,unsafe_action,0.01771,0.01067,0.00703,0.02838,10
sensor_dropout_ambiguity,epistemic_ensemble_planner,false_abstention,-0.05312,0.01289,-0.06602,-0.04023,10
sensor_dropout_ambiguity,epistemic_ensemble_planner,bloat_index,-0.17219,0.00530,-0.17748,-0.16689,10
sensor_dropout_ambiguity,epistemic_ensemble_planner,oracle_regret,-0.04862,0.00742,-0.05604,-0.04120,10
sensor_dropout_ambiguity,epistemic_ensemble_planner,robust_utility,0.11915,0.03543,0.08372,0.15458,10
sensor_dropout_ambiguity,active_probe_then_plan,task_success,-0.01146,0.02969,-0.04115,0.01824,10
sensor_dropout_ambiguity,active_probe_then_plan,hidden_mechanism_f1,-0.02475,0.03724,-0.06198,0.01249,10
sensor_dropout_ambiguity,active_probe_then_plan,unsafe_action,-0.02917,0.01320,-0.04236,-0.01597,10
sensor_dropout_ambiguity,active_probe_then_plan,false_abstention,0.02448,0.01460,0.00988,0.03908,10
sensor_dropout_ambiguity,active_probe_then_plan,bloat_index,0.02265,0.00463,0.01802,0.02727,10
sensor_dropout_ambiguity,active_probe_then_plan,oracle_regret,0.00912,0.00763,0.00149,0.01676,10
sensor_dropout_ambiguity,active_probe_then_plan,robust_utility,0.00645,0.04148,-0.03503,0.04793,10
sensor_dropout_ambiguity,robust_mpc_fallback,task_success,-0.07708,0.04219,-0.11928,-0.03489,10
sensor_dropout_ambiguity,robust_mpc_fallback,hidden_mechanism_f1,0.39859,0.03745,0.36114,0.43605,10
sensor_dropout_ambiguity,robust_mpc_fallback,unsafe_action,0.08385,0.01133,0.07252,0.09519,10
sensor_dropout_ambiguity,robust_mpc_fallback,false_abstention,0.01406,0.01378,0.00028,0.02785,10
sensor_dropout_ambiguity,robust_mpc_fallback,bloat_index,-0.15625,0.00391,-0.16015,-0.15234,10
sensor_dropout_ambiguity,robust_mpc_fallback,oracle_regret,0.02006,0.00766,0.01240,0.02772,10
sensor_dropout_ambiguity,robust_mpc_fallback,robust_utility,-0.16403,0.05429,-0.21832,-0.10974,10
sensor_dropout_ambiguity,residual_dynamics_repair,task_success,0.02135,0.02016,0.00120,0.04151,10
sensor_dropout_ambiguity,residual_dynamics_repair,hidden_mechanism_f1,0.07955,0.03820,0.04134,0.11775,10
sensor_dropout_ambiguity,residual_dynamics_repair,unsafe_action,-0.00625,0.01912,-0.02537,0.01287,10
sensor_dropout_ambiguity,residual_dynamics_repair,false_abstention,-0.00573,0.01268,-0.01841,0.00695,10
sensor_dropout_ambiguity,residual_dynamics_repair,bloat_index,-0.06288,0.00299,-0.06587,-0.05989,10
sensor_dropout_ambiguity,residual_dynamics_repair,oracle_regret,-0.01156,0.00639,-0.01794,-0.00517,10
sensor_dropout_ambiguity,residual_dynamics_repair,robust_utility,0.05122,0.03447,0.01674,0.08569,10
sensor_dropout_ambiguity,bayesian_model_expansion,task_success,0.01354,0.04398,-0.03044,0.05752,10
sensor_dropout_ambiguity,bayesian_model_expansion,hidden_mechanism_f1,-0.01274,0.03240,-0.04514,0.01967,10
sensor_dropout_ambiguity,bayesian_model_expansion,unsafe_action,0.00417,0.02135,-0.01718,0.02551,10
sensor_dropout_ambiguity,bayesian_model_expansion,false_abstention,-0.04375,0.01531,-0.05906,-0.02844,10
sensor_dropout_ambiguity,bayesian_model_expansion,bloat_index,-0.07658,0.00434,-0.08092,-0.07224,10
sensor_dropout_ambiguity,bayesian_model_expansion,oracle_regret,-0.03095,0.00840,-0.03935,-0.02255,10
sensor_dropout_ambiguity,bayesian_model_expansion,robust_utility,0.06071,0.06677,-0.00605,0.12748,10
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,task_success,0.04844,0.03306,0.01538,0.08150,10
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,hidden_mechanism_f1,0.10964,0.04005,0.06959,0.14969,10
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,unsafe_action,-0.03229,0.02183,-0.05412,-0.01046,10
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,false_abstention,0.00156,0.01695,-0.01539,0.01851,10
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,bloat_index,-0.16811,0.00465,-0.17276,-0.16346,10
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,oracle_regret,-0.02393,0.00914,-0.03307,-0.01480,10
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,robust_utility,0.13870,0.04960,0.08910,0.18830,10
sensor_dropout_ambiguity,oracle_mechanics_repair,task_success,-0.08281,0.03561,-0.11842,-0.04721,10
sensor_dropout_ambiguity,oracle_mechanics_repair,hidden_mechanism_f1,-0.10536,0.01727,-0.12263,-0.08809,10
sensor_dropout_ambiguity,oracle_mechanics_repair,unsafe_action,0.02448,0.01507,0.00941,0.03955,10
sensor_dropout_ambiguity,oracle_mechanics_repair,false_abstention,0.02500,0.02085,0.00415,0.04585,10
sensor_dropout_ambiguity,oracle_mechanics_repair,bloat_index,0.19907,0.00223,0.19684,0.20130,10
sensor_dropout_ambiguity,oracle_mechanics_repair,oracle_regret,0.02657,0.01042,0.01614,0.03699,10
sensor_dropout_ambiguity,oracle_mechanics_repair,robust_utility,-0.18587,0.04161,-0.22748,-0.14427,10
sensor_dropout_ambiguity,oracle_full_state_policy,task_success,-0.11458,0.02982,-0.14440,-0.08476,10
sensor_dropout_ambiguity,oracle_full_state_policy,hidden_mechanism_f1,-0.12497,0.01875,-0.14372,-0.10622,10
sensor_dropout_ambiguity,oracle_full_state_policy,unsafe_action,0.05417,0.01257,0.04160,0.06673,10
sensor_dropout_ambiguity,oracle_full_state_policy,false_abstention,0.01562,0.02042,-0.00479,0.03604,10
sensor_dropout_ambiguity,oracle_full_state_policy,bloat_index,0.25341,0.00202,0.25139,0.25544,10
sensor_dropout_ambiguity,oracle_full_state_policy,oracle_regret,0.02942,0.01139,0.01803,0.04081,10
sensor_dropout_ambiguity,oracle_full_state_policy,robust_utility,-0.26659,0.04336,-0.30995,-0.22322,10
