split,method,metric,mean,ci95,seeds,rows_per_seed
friction_contact_shift,active_probe_then_plan,probe_efficiency,0.62301,0.03032,10,192
friction_contact_shift,active_probe_then_plan,repair_precision,0.25953,0.03472,10,192
friction_contact_shift,active_probe_then_plan,robust_utility,0.38071,0.02848,10,192
friction_contact_shift,active_probe_then_plan,task_success,0.67396,0.01337,10,192
friction_contact_shift,active_probe_then_plan,unsafe_action,0.11614,0.01387,10,192
friction_contact_shift,bayesian_model_expansion,bloat_index,0.39013,0.00262,10,192
friction_contact_shift,bayesian_model_expansion,calibration_error,0.17680,0.00143,10,192
friction_contact_shift,bayesian_model_expansion,deployment_risk,0.25469,0.00226,10,192
friction_contact_shift,bayesian_model_expansion,false_abstention,0.09896,0.01149,10,192
friction_contact_shift,bayesian_model_expansion,hidden_mechanism_f1,0.49921,0.02954,10,192
friction_contact_shift,bayesian_model_expansion,intervention_cost,0.05919,0.00188,10,192
friction_contact_shift,bayesian_model_expansion,oracle_regret,0.09393,0.00682,10,192
friction_contact_shift,bayesian_model_expansion,probe_efficiency,0.61873,0.04555,10,192
friction_contact_shift,bayesian_model_expansion,repair_precision,0.22390,0.05013,10,192
friction_contact_shift,bayesian_model_expansion,robust_utility,0.27500,0.03076,10,192
friction_contact_shift,bayesian_model_expansion,task_success,0.62344,0.02002,10,192
friction_contact_shift,bayesian_model_expansion,unsafe_action,0.10677,0.00823,10,192
friction_contact_shift,conformal_risk_gate,bloat_index,0.73064,0.00439,10,192
friction_contact_shift,conformal_risk_gate,calibration_error,0.33539,0.00147,10,192
friction_contact_shift,conformal_risk_gate,deployment_risk,0.32618,0.00229,10,192
friction_contact_shift,conformal_risk_gate,false_abstention,0.45729,0.01893,10,192
friction_contact_shift,conformal_risk_gate,hidden_mechanism_f1,0.25138,0.02257,10,192
friction_contact_shift,conformal_risk_gate,intervention_cost,0.05966,0.00157,10,192
friction_contact_shift,conformal_risk_gate,oracle_regret,0.32183,0.01174,10,192
friction_contact_shift,conformal_risk_gate,probe_efficiency,0.22000,0.25771,10,192
friction_contact_shift,conformal_risk_gate,repair_precision,0.19167,0.11433,10,192
friction_contact_shift,conformal_risk_gate,robust_utility,-0.24901,0.03405,10,192
friction_contact_shift,conformal_risk_gate,task_success,0.37604,0.01930,10,192
friction_contact_shift,conformal_risk_gate,unsafe_action,0.04063,0.00742,10,192
friction_contact_shift,ensemble_variance_gate,bloat_index,0.56616,0.00369,10,192
friction_contact_shift,ensemble_variance_gate,calibration_error,0.29489,0.00186,10,192
friction_contact_shift,ensemble_variance_gate,deployment_risk,0.32311,0.00202,10,192
friction_contact_shift,ensemble_variance_gate,false_abstention,0.24114,0.02904,10,192
friction_contact_shift,ensemble_variance_gate,hidden_mechanism_f1,0.34582,0.03589,10,192
friction_contact_shift,ensemble_variance_gate,intervention_cost,0.04619,0.00256,10,192
friction_contact_shift,ensemble_variance_gate,oracle_regret,0.20117,0.01893,10,192
friction_contact_shift,ensemble_variance_gate,probe_efficiency,0.23099,0.15406,10,192
friction_contact_shift,ensemble_variance_gate,repair_precision,0.25538,0.07661,10,192
friction_contact_shift,ensemble_variance_gate,robust_utility,0.01502,0.07751,10,192
friction_contact_shift,ensemble_variance_gate,task_success,0.49739,0.03524,10,192
friction_contact_shift,ensemble_variance_gate,unsafe_action,0.08802,0.02039,10,192
friction_contact_shift,epistemic_ensemble_planner,bloat_index,0.48842,0.00276,10,192
friction_contact_shift,epistemic_ensemble_planner,calibration_error,0.23542,0.00138,10,192
friction_contact_shift,epistemic_ensemble_planner,deployment_risk,0.29109,0.00232,10,192
friction_contact_shift,epistemic_ensemble_planner,false_abstention,0.11771,0.01100,10,192
friction_contact_shift,epistemic_ensemble_planner,hidden_mechanism_f1,0.41366,0.04887,10,192
friction_contact_shift,epistemic_ensemble_planner,intervention_cost,0.04235,0.00148,10,192
friction_contact_shift,epistemic_ensemble_planner,oracle_regret,0.11599,0.00652,10,192
friction_contact_shift,epistemic_ensemble_planner,probe_efficiency,0.52363,0.10976,10,192
friction_contact_shift,epistemic_ensemble_planner,repair_precision,0.19817,0.06864,10,192
friction_contact_shift,epistemic_ensemble_planner,robust_utility,0.20286,0.02532,10,192
friction_contact_shift,epistemic_ensemble_planner,task_success,0.58594,0.01508,10,192
friction_contact_shift,epistemic_ensemble_planner,unsafe_action,0.10208,0.00749,10,192
friction_contact_shift,mc_dropout_uncertainty,bloat_index,0.65343,0.00389,10,192
friction_contact_shift,mc_dropout_uncertainty,calibration_error,0.37916,0.00147,10,192
friction_contact_shift,mc_dropout_uncertainty,deployment_risk,0.36012,0.00268,10,192
friction_contact_shift,mc_dropout_uncertainty,false_abstention,0.21406,0.01816,10,192
friction_contact_shift,mc_dropout_uncertainty,hidden_mechanism_f1,0.35940,0.03648,10,192
friction_contact_shift,mc_dropout_uncertainty,intervention_cost,0.04315,0.00128,10,192
friction_contact_shift,mc_dropout_uncertainty,oracle_regret,0.19255,0.01045,10,192
friction_contact_shift,mc_dropout_uncertainty,probe_efficiency,0.27071,0.13017,10,192
friction_contact_shift,mc_dropout_uncertainty,repair_precision,0.25052,0.07284,10,192
friction_contact_shift,mc_dropout_uncertainty,robust_utility,0.00593,0.04063,10,192
friction_contact_shift,mc_dropout_uncertainty,task_success,0.50677,0.02919,10,192
friction_contact_shift,mc_dropout_uncertainty,unsafe_action,0.09688,0.01337,10,192
friction_contact_shift,mean_world_model_mpc,bloat_index,0.28475,0.00554,10,192
friction_contact_shift,mean_world_model_mpc,calibration_error,0.13543,0.00086,10,192
friction_contact_shift,mean_world_model_mpc,deployment_risk,0.25417,0.00339,10,192
friction_contact_shift,mean_world_model_mpc,false_abstention,0.04583,0.01271,10,192
friction_contact_shift,mean_world_model_mpc,hidden_mechanism_f1,0.10289,0.03402,10,192
friction_contact_shift,mean_world_model_mpc,intervention_cost,0.02473,0.00073,10,192
friction_contact_shift,mean_world_model_mpc,oracle_regret,0.09762,0.00947,10,192
friction_contact_shift,mean_world_model_mpc,probe_efficiency,0.10000,0.19600,10,192
friction_contact_shift,mean_world_model_mpc,repair_precision,0.16667,0.16869,10,192
friction_contact_shift,mean_world_model_mpc,robust_utility,0.22475,0.05303,10,192
friction_contact_shift,mean_world_model_mpc,task_success,0.57812,0.02806,10,192
friction_contact_shift,mean_world_model_mpc,unsafe_action,0.16094,0.01738,10,192
friction_contact_shift,mechanics_gap_auditor_v5,bloat_index,0.30904,0.00458,10,192
friction_contact_shift,mechanics_gap_auditor_v5,calibration_error,0.12244,0.00164,10,192
friction_contact_shift,mechanics_gap_auditor_v5,deployment_risk,0.22527,0.00303,10,192
friction_contact_shift,mechanics_gap_auditor_v5,false_abstention,0.05312,0.01206,10,192
friction_contact_shift,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.51611,0.03413,10,192
friction_contact_shift,mechanics_gap_auditor_v5,intervention_cost,0.06796,0.00241,10,192
friction_contact_shift,mechanics_gap_auditor_v5,oracle_regret,0.05917,0.00797,10,192
friction_contact_shift,mechanics_gap_auditor_v5,probe_efficiency,0.57001,0.05996,10,192
friction_contact_shift,mechanics_gap_auditor_v5,repair_precision,0.27257,0.03941,10,192
friction_contact_shift,mechanics_gap_auditor_v5,robust_utility,0.42166,0.03679,10,192
friction_contact_shift,mechanics_gap_auditor_v5,task_success,0.69635,0.02293,10,192
friction_contact_shift,mechanics_gap_auditor_v5,unsafe_action,0.09271,0.01137,10,192
friction_contact_shift,oracle_full_state_policy,bloat_index,0.05975,0.00262,10,192
friction_contact_shift,oracle_full_state_policy,calibration_error,0.05670,0.00110,10,192
friction_contact_shift,oracle_full_state_policy,deployment_risk,0.11708,0.00152,10,192
friction_contact_shift,oracle_full_state_policy,false_abstention,0.03802,0.01033,10,192
friction_contact_shift,oracle_full_state_policy,hidden_mechanism_f1,0.62116,0.02539,10,192
friction_contact_shift,oracle_full_state_policy,intervention_cost,0.08854,0.00146,10,192
friction_contact_shift,oracle_full_state_policy,oracle_regret,0.03060,0.00619,10,192
friction_contact_shift,oracle_full_state_policy,probe_efficiency,1.00000,0.00000,10,192
friction_contact_shift,oracle_full_state_policy,repair_precision,0.34791,0.02384,10,192
friction_contact_shift,oracle_full_state_policy,robust_utility,0.66963,0.02874,10,192
friction_contact_shift,oracle_full_state_policy,task_success,0.79635,0.01533,10,192
friction_contact_shift,oracle_full_state_policy,unsafe_action,0.04062,0.00858,10,192
friction_contact_shift,oracle_mechanics_repair,bloat_index,0.10966,0.00262,10,192
friction_contact_shift,oracle_mechanics_repair,calibration_error,0.07841,0.00067,10,192
friction_contact_shift,oracle_mechanics_repair,deployment_risk,0.14938,0.00107,10,192
friction_contact_shift,oracle_mechanics_repair,false_abstention,0.03906,0.01012,10,192
friction_contact_shift,oracle_mechanics_repair,hidden_mechanism_f1,0.60177,0.01401,10,192
friction_contact_shift,oracle_mechanics_repair,intervention_cost,0.08977,0.00180,10,192
friction_contact_shift,oracle_mechanics_repair,oracle_regret,0.03888,0.00554,10,192
friction_contact_shift,oracle_mechanics_repair,probe_efficiency,0.95618,0.02824,10,192
friction_contact_shift,oracle_mechanics_repair,repair_precision,0.33161,0.02382,10,192
friction_contact_shift,oracle_mechanics_repair,robust_utility,0.58518,0.01956,10,192
friction_contact_shift,oracle_mechanics_repair,task_success,0.76823,0.01388,10,192
friction_contact_shift,oracle_mechanics_repair,unsafe_action,0.07083,0.00717,10,192
friction_contact_shift,residual_dynamics_repair,bloat_index,0.37258,0.00386,10,192
friction_contact_shift,residual_dynamics_repair,calibration_error,0.16174,0.00126,10,192
friction_contact_shift,residual_dynamics_repair,deployment_risk,0.25451,0.00172,10,192
friction_contact_shift,residual_dynamics_repair,false_abstention,0.06250,0.01468,10,192
friction_contact_shift,residual_dynamics_repair,hidden_mechanism_f1,0.45291,0.02820,10,192
friction_contact_shift,residual_dynamics_repair,intervention_cost,0.05695,0.00220,10,192
friction_contact_shift,residual_dynamics_repair,oracle_regret,0.07536,0.00850,10,192
friction_contact_shift,residual_dynamics_repair,probe_efficiency,0.48838,0.09654,10,192
friction_contact_shift,residual_dynamics_repair,repair_precision,0.23108,0.02534,10,192
friction_contact_shift,residual_dynamics_repair,robust_utility,0.29667,0.02168,10,192
friction_contact_shift,residual_dynamics_repair,task_success,0.63750,0.01141,10,192
friction_contact_shift,residual_dynamics_repair,unsafe_action,0.12500,0.01097,10,192
friction_contact_shift,robust_mpc_fallback,bloat_index,0.47238,0.00329,10,192
friction_contact_shift,robust_mpc_fallback,calibration_error,0.23863,0.00128,10,192
friction_contact_shift,robust_mpc_fallback,deployment_risk,0.21777,0.00129,10,192
friction_contact_shift,robust_mpc_fallback,false_abstention,0.04010,0.01010,10,192
friction_contact_shift,robust_mpc_fallback,hidden_mechanism_f1,0.18171,0.01070,10,192
friction_contact_shift,robust_mpc_fallback,intervention_cost,0.03305,0.00097,10,192
friction_contact_shift,robust_mpc_fallback,oracle_regret,0.04109,0.00531,10,192
friction_contact_shift,robust_mpc_fallback,probe_efficiency,0.00000,0.00000,10,192
friction_contact_shift,robust_mpc_fallback,repair_precision,0.26667,0.20775,10,192
friction_contact_shift,robust_mpc_fallback,robust_utility,0.54276,0.01940,10,192
friction_contact_shift,robust_mpc_fallback,task_success,0.74948,0.01628,10,192
friction_contact_shift,robust_mpc_fallback,unsafe_action,0.02187,0.00544,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,bloat_index,0.48083,0.00332,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,calibration_error,0.18036,0.00094,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,deployment_risk,0.29976,0.00246,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,false_abstention,0.05990,0.01248,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,hidden_mechanism_f1,0.41543,0.02659,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,intervention_cost,0.04649,0.00201,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,oracle_regret,0.08571,0.00670,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,probe_efficiency,0.52174,0.06271,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,repair_precision,0.21025,0.03833,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,robust_utility,0.25007,0.04276,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,task_success,0.62656,0.02501,10,192
friction_contact_shift,uncertainty_bloat_audit_v4,unsafe_action,0.12917,0.01754,10,192
latency_hysteresis_shift,active_probe_then_plan,bloat_index,0.30273,0.00187,10,192
latency_hysteresis_shift,active_probe_then_plan,calibration_error,0.11908,0.00152,10,192
latency_hysteresis_shift,active_probe_then_plan,deployment_risk,0.24517,0.00265,10,192
latency_hysteresis_shift,active_probe_then_plan,false_abstention,0.04063,0.00984,10,192
latency_hysteresis_shift,active_probe_then_plan,hidden_mechanism_f1,0.50366,0.02348,10,192
latency_hysteresis_shift,active_probe_then_plan,intervention_cost,0.07606,0.00208,10,192
latency_hysteresis_shift,active_probe_then_plan,oracle_regret,0.06149,0.00526,10,192
latency_hysteresis_shift,active_probe_then_plan,probe_efficiency,0.56205,0.01943,10,192
latency_hysteresis_shift,active_probe_then_plan,repair_precision,0.25592,0.02962,10,192
latency_hysteresis_shift,active_probe_then_plan,robust_utility,0.33635,0.03794,10,192
latency_hysteresis_shift,active_probe_then_plan,task_success,0.66198,0.02072,10,192
latency_hysteresis_shift,active_probe_then_plan,unsafe_action,0.13646,0.01580,10,192
latency_hysteresis_shift,bayesian_model_expansion,bloat_index,0.40427,0.00289,10,192
latency_hysteresis_shift,bayesian_model_expansion,calibration_error,0.17785,0.00089,10,192
latency_hysteresis_shift,bayesian_model_expansion,deployment_risk,0.26132,0.00216,10,192
latency_hysteresis_shift,bayesian_model_expansion,false_abstention,0.09896,0.01452,10,192
latency_hysteresis_shift,bayesian_model_expansion,hidden_mechanism_f1,0.47058,0.01924,10,192
latency_hysteresis_shift,bayesian_model_expansion,intervention_cost,0.05849,0.00164,10,192
latency_hysteresis_shift,bayesian_model_expansion,oracle_regret,0.09706,0.00660,10,192
latency_hysteresis_shift,bayesian_model_expansion,probe_efficiency,0.60917,0.04599,10,192
latency_hysteresis_shift,bayesian_model_expansion,repair_precision,0.21920,0.03254,10,192
latency_hysteresis_shift,bayesian_model_expansion,robust_utility,0.27793,0.01109,10,192
latency_hysteresis_shift,bayesian_model_expansion,task_success,0.62500,0.00819,10,192
latency_hysteresis_shift,bayesian_model_expansion,unsafe_action,0.10156,0.00749,10,192
latency_hysteresis_shift,conformal_risk_gate,bloat_index,0.74197,0.00337,10,192
latency_hysteresis_shift,conformal_risk_gate,calibration_error,0.33714,0.00160,10,192
latency_hysteresis_shift,conformal_risk_gate,deployment_risk,0.33156,0.00226,10,192
latency_hysteresis_shift,conformal_risk_gate,false_abstention,0.46510,0.01139,10,192
latency_hysteresis_shift,conformal_risk_gate,hidden_mechanism_f1,0.24118,0.04675,10,192
latency_hysteresis_shift,conformal_risk_gate,intervention_cost,0.06050,0.00131,10,192
latency_hysteresis_shift,conformal_risk_gate,oracle_regret,0.33054,0.00768,10,192
latency_hysteresis_shift,conformal_risk_gate,probe_efficiency,0.36667,0.20545,10,192
latency_hysteresis_shift,conformal_risk_gate,repair_precision,0.09000,0.10309,10,192
latency_hysteresis_shift,conformal_risk_gate,robust_utility,-0.25820,0.03233,10,192
latency_hysteresis_shift,conformal_risk_gate,task_success,0.36667,0.01661,10,192
latency_hysteresis_shift,conformal_risk_gate,unsafe_action,0.03177,0.00797,10,192
latency_hysteresis_shift,ensemble_variance_gate,bloat_index,0.57339,0.00272,10,192
latency_hysteresis_shift,ensemble_variance_gate,calibration_error,0.29526,0.00182,10,192
latency_hysteresis_shift,ensemble_variance_gate,deployment_risk,0.32724,0.00172,10,192
latency_hysteresis_shift,ensemble_variance_gate,false_abstention,0.24167,0.02339,10,192
latency_hysteresis_shift,ensemble_variance_gate,hidden_mechanism_f1,0.39608,0.02861,10,192
latency_hysteresis_shift,ensemble_variance_gate,intervention_cost,0.04595,0.00213,10,192
latency_hysteresis_shift,ensemble_variance_gate,oracle_regret,0.20784,0.01185,10,192
latency_hysteresis_shift,ensemble_variance_gate,probe_efficiency,0.33976,0.13144,10,192
latency_hysteresis_shift,ensemble_variance_gate,repair_precision,0.23732,0.08583,10,192
latency_hysteresis_shift,ensemble_variance_gate,robust_utility,-0.01503,0.02973,10,192
latency_hysteresis_shift,ensemble_variance_gate,task_success,0.48229,0.01682,10,192
latency_hysteresis_shift,ensemble_variance_gate,unsafe_action,0.09583,0.01320,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,bloat_index,0.49869,0.00366,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,calibration_error,0.23481,0.00192,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,deployment_risk,0.29561,0.00199,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,false_abstention,0.11615,0.01794,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,hidden_mechanism_f1,0.41756,0.04605,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,intervention_cost,0.04265,0.00237,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,oracle_regret,0.12040,0.00981,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,probe_efficiency,0.46762,0.12933,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,repair_precision,0.19367,0.05046,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,robust_utility,0.20252,0.02654,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,task_success,0.58854,0.01596,10,192
latency_hysteresis_shift,epistemic_ensemble_planner,unsafe_action,0.10104,0.00631,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,bloat_index,0.65918,0.00290,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,calibration_error,0.38098,0.00191,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,deployment_risk,0.36368,0.00134,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,false_abstention,0.23021,0.02012,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,hidden_mechanism_f1,0.41759,0.03635,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,intervention_cost,0.04553,0.00152,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,oracle_regret,0.20758,0.01179,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,probe_efficiency,0.42952,0.13405,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,repair_precision,0.20397,0.06706,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,robust_utility,-0.04237,0.04879,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,task_success,0.48333,0.02577,10,192
latency_hysteresis_shift,mc_dropout_uncertainty,unsafe_action,0.10364,0.01348,10,192
latency_hysteresis_shift,mean_world_model_mpc,bloat_index,0.29365,0.00369,10,192
latency_hysteresis_shift,mean_world_model_mpc,calibration_error,0.13557,0.00105,10,192
latency_hysteresis_shift,mean_world_model_mpc,deployment_risk,0.25847,0.00207,10,192
latency_hysteresis_shift,mean_world_model_mpc,false_abstention,0.04375,0.00631,10,192
latency_hysteresis_shift,mean_world_model_mpc,hidden_mechanism_f1,0.13350,0.02795,10,192
latency_hysteresis_shift,mean_world_model_mpc,intervention_cost,0.02527,0.00076,10,192
latency_hysteresis_shift,mean_world_model_mpc,oracle_regret,0.10115,0.00528,10,192
latency_hysteresis_shift,mean_world_model_mpc,probe_efficiency,0.10000,0.13067,10,192
latency_hysteresis_shift,mean_world_model_mpc,repair_precision,0.23333,0.25860,10,192
latency_hysteresis_shift,mean_world_model_mpc,robust_utility,0.20972,0.02924,10,192
latency_hysteresis_shift,mean_world_model_mpc,task_success,0.56771,0.01452,10,192
latency_hysteresis_shift,mean_world_model_mpc,unsafe_action,0.16198,0.01250,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,bloat_index,0.32368,0.00399,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,calibration_error,0.12377,0.00116,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,deployment_risk,0.23259,0.00252,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,false_abstention,0.05833,0.01074,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.48974,0.03445,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,intervention_cost,0.06830,0.00199,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,oracle_regret,0.06541,0.00645,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,probe_efficiency,0.64976,0.03589,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,repair_precision,0.25166,0.03285,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,robust_utility,0.37701,0.03171,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,task_success,0.66302,0.01729,10,192
latency_hysteresis_shift,mechanics_gap_auditor_v5,unsafe_action,0.09427,0.01133,10,192
latency_hysteresis_shift,oracle_full_state_policy,bloat_index,0.06680,0.00260,10,192
latency_hysteresis_shift,oracle_full_state_policy,calibration_error,0.05864,0.00096,10,192
latency_hysteresis_shift,oracle_full_state_policy,deployment_risk,0.12136,0.00181,10,192
latency_hysteresis_shift,oracle_full_state_policy,false_abstention,0.04167,0.00926,10,192
latency_hysteresis_shift,oracle_full_state_policy,hidden_mechanism_f1,0.63407,0.01597,10,192
latency_hysteresis_shift,oracle_full_state_policy,intervention_cost,0.08798,0.00096,10,192
latency_hysteresis_shift,oracle_full_state_policy,oracle_regret,0.03670,0.00537,10,192
latency_hysteresis_shift,oracle_full_state_policy,probe_efficiency,1.00000,0.00000,10,192
latency_hysteresis_shift,oracle_full_state_policy,repair_precision,0.34114,0.02231,10,192
latency_hysteresis_shift,oracle_full_state_policy,robust_utility,0.60589,0.03208,10,192
latency_hysteresis_shift,oracle_full_state_policy,task_success,0.76094,0.02176,10,192
latency_hysteresis_shift,oracle_full_state_policy,unsafe_action,0.05833,0.00710,10,192
latency_hysteresis_shift,oracle_mechanics_repair,bloat_index,0.11706,0.00228,10,192
latency_hysteresis_shift,oracle_mechanics_repair,calibration_error,0.08023,0.00131,10,192
latency_hysteresis_shift,oracle_mechanics_repair,deployment_risk,0.15379,0.00171,10,192
latency_hysteresis_shift,oracle_mechanics_repair,false_abstention,0.03958,0.00701,10,192
latency_hysteresis_shift,oracle_mechanics_repair,hidden_mechanism_f1,0.61628,0.02037,10,192
latency_hysteresis_shift,oracle_mechanics_repair,intervention_cost,0.08799,0.00180,10,192
latency_hysteresis_shift,oracle_mechanics_repair,oracle_regret,0.04286,0.00418,10,192
latency_hysteresis_shift,oracle_mechanics_repair,probe_efficiency,0.96294,0.01153,10,192
latency_hysteresis_shift,oracle_mechanics_repair,repair_precision,0.32345,0.01198,10,192
latency_hysteresis_shift,oracle_mechanics_repair,robust_utility,0.55574,0.02595,10,192
latency_hysteresis_shift,oracle_mechanics_repair,task_success,0.75208,0.01696,10,192
latency_hysteresis_shift,oracle_mechanics_repair,unsafe_action,0.07865,0.01163,10,192
latency_hysteresis_shift,residual_dynamics_repair,bloat_index,0.38394,0.00284,10,192
latency_hysteresis_shift,residual_dynamics_repair,calibration_error,0.16268,0.00110,10,192
latency_hysteresis_shift,residual_dynamics_repair,deployment_risk,0.25969,0.00270,10,192
latency_hysteresis_shift,residual_dynamics_repair,false_abstention,0.05990,0.01201,10,192
latency_hysteresis_shift,residual_dynamics_repair,hidden_mechanism_f1,0.43308,0.02490,10,192
latency_hysteresis_shift,residual_dynamics_repair,intervention_cost,0.05669,0.00167,10,192
latency_hysteresis_shift,residual_dynamics_repair,oracle_regret,0.07755,0.00794,10,192
latency_hysteresis_shift,residual_dynamics_repair,probe_efficiency,0.48699,0.07729,10,192
latency_hysteresis_shift,residual_dynamics_repair,repair_precision,0.22096,0.02009,10,192
latency_hysteresis_shift,residual_dynamics_repair,robust_utility,0.29011,0.04303,10,192
latency_hysteresis_shift,residual_dynamics_repair,task_success,0.63646,0.02391,10,192
latency_hysteresis_shift,residual_dynamics_repair,unsafe_action,0.12708,0.01284,10,192
latency_hysteresis_shift,robust_mpc_fallback,bloat_index,0.48375,0.00275,10,192
latency_hysteresis_shift,robust_mpc_fallback,calibration_error,0.23987,0.00135,10,192
latency_hysteresis_shift,robust_mpc_fallback,deployment_risk,0.22214,0.00119,10,192
latency_hysteresis_shift,robust_mpc_fallback,false_abstention,0.04896,0.01229,10,192
latency_hysteresis_shift,robust_mpc_fallback,hidden_mechanism_f1,0.16725,0.02674,10,192
latency_hysteresis_shift,robust_mpc_fallback,intervention_cost,0.03368,0.00111,10,192
latency_hysteresis_shift,robust_mpc_fallback,oracle_regret,0.04894,0.00690,10,192
latency_hysteresis_shift,robust_mpc_fallback,probe_efficiency,0.10000,0.13945,10,192
latency_hysteresis_shift,robust_mpc_fallback,repair_precision,0.28333,0.21805,10,192
latency_hysteresis_shift,robust_mpc_fallback,robust_utility,0.52222,0.03165,10,192
latency_hysteresis_shift,robust_mpc_fallback,task_success,0.73594,0.02496,10,192
latency_hysteresis_shift,robust_mpc_fallback,unsafe_action,0.01875,0.00749,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,bloat_index,0.49281,0.00322,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,calibration_error,0.18185,0.00133,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,deployment_risk,0.30520,0.00264,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,false_abstention,0.06667,0.01434,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,hidden_mechanism_f1,0.41714,0.03453,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,intervention_cost,0.04495,0.00210,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,oracle_regret,0.09789,0.00898,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,probe_efficiency,0.42147,0.09899,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,repair_precision,0.19191,0.03727,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,robust_utility,0.19285,0.03574,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,task_success,0.60156,0.01962,10,192
latency_hysteresis_shift,uncertainty_bloat_audit_v4,unsafe_action,0.14583,0.01108,10,192
latent_fixture_snag_shift,active_probe_then_plan,bloat_index,0.30420,0.00473,10,192
latent_fixture_snag_shift,active_probe_then_plan,calibration_error,0.11533,0.00107,10,192
latent_fixture_snag_shift,active_probe_then_plan,deployment_risk,0.25119,0.00291,10,192
latent_fixture_snag_shift,active_probe_then_plan,false_abstention,0.04271,0.00758,10,192
latent_fixture_snag_shift,active_probe_then_plan,hidden_mechanism_f1,0.53375,0.02719,10,192
latent_fixture_snag_shift,active_probe_then_plan,intervention_cost,0.07810,0.00351,10,192
latent_fixture_snag_shift,active_probe_then_plan,oracle_regret,0.06915,0.00442,10,192
latent_fixture_snag_shift,active_probe_then_plan,probe_efficiency,0.60349,0.03417,10,192
latent_fixture_snag_shift,active_probe_then_plan,repair_precision,0.32529,0.03871,10,192
latent_fixture_snag_shift,active_probe_then_plan,robust_utility,0.31749,0.03140,10,192
latent_fixture_snag_shift,active_probe_then_plan,task_success,0.65312,0.01576,10,192
latent_fixture_snag_shift,active_probe_then_plan,unsafe_action,0.14010,0.01585,10,192
latent_fixture_snag_shift,bayesian_model_expansion,bloat_index,0.40730,0.00463,10,192
latent_fixture_snag_shift,bayesian_model_expansion,calibration_error,0.17258,0.00108,10,192
latent_fixture_snag_shift,bayesian_model_expansion,deployment_risk,0.26768,0.00414,10,192
latent_fixture_snag_shift,bayesian_model_expansion,false_abstention,0.09635,0.01220,10,192
latent_fixture_snag_shift,bayesian_model_expansion,hidden_mechanism_f1,0.51629,0.02168,10,192
