split,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
friction_contact_shift,mc_dropout_uncertainty,9,192,0.52604,0.39716,0.21354,0.12500,0.09091,0.37758,0.65885,0.00000,0.04346,0.20134,0.36629,-0.01529
friction_contact_shift,mean_world_model_mpc,0,192,0.58854,0.15730,0.03646,0.15625,0.50000,0.13523,0.27737,1.00000,0.02464,0.08949,0.24939,0.25101
friction_contact_shift,mean_world_model_mpc,1,192,0.55208,0.13187,0.06250,0.18229,0.00000,0.13591,0.28465,0.00000,0.02500,0.11077,0.25658,0.15854
friction_contact_shift,mean_world_model_mpc,2,192,0.63542,0.12500,0.03646,0.11458,0.00000,0.13406,0.27524,0.00000,0.02370,0.08254,0.24695,0.35398
friction_contact_shift,mean_world_model_mpc,3,192,0.55208,0.09412,0.04688,0.18229,0.00000,0.13579,0.28566,0.00000,0.02422,0.10035,0.25566,0.17023
friction_contact_shift,mean_world_model_mpc,4,192,0.49479,0.04040,0.06250,0.17708,0.00000,0.13536,0.29702,0.00000,0.02547,0.11436,0.26241,0.10254
friction_contact_shift,mean_world_model_mpc,5,192,0.57812,0.18391,0.05729,0.19271,0.50000,0.13741,0.27839,0.00000,0.02661,0.10509,0.25089,0.17770
friction_contact_shift,mean_world_model_mpc,6,192,0.63021,0.04598,0.03125,0.13021,0.00000,0.13506,0.28717,0.00000,0.02391,0.08648,0.25574,0.32641
friction_contact_shift,mean_world_model_mpc,7,192,0.57812,0.08333,0.06771,0.12500,0.00000,0.13689,0.29483,0.00000,0.02635,0.10738,0.25780,0.25210
friction_contact_shift,mean_world_model_mpc,8,192,0.63021,0.14634,0.00000,0.16667,0.66667,0.13254,0.27197,0.00000,0.02281,0.06807,0.24641,0.30779
friction_contact_shift,mean_world_model_mpc,9,192,0.54167,0.02062,0.05729,0.18229,0.00000,0.13601,0.29525,0.00000,0.02458,0.11168,0.25987,0.14723
friction_contact_shift,mechanics_gap_auditor_v5,0,192,0.77083,0.55056,0.03125,0.08854,0.31507,0.11866,0.30037,0.45946,0.06746,0.04285,0.21858,0.52112
friction_contact_shift,mechanics_gap_auditor_v5,1,192,0.68229,0.47727,0.08333,0.08854,0.20635,0.12620,0.32121,0.59459,0.06850,0.07836,0.23109,0.38700
friction_contact_shift,mechanics_gap_auditor_v5,2,192,0.64583,0.44086,0.06250,0.10417,0.20000,0.12563,0.31008,0.76923,0.06839,0.06370,0.22645,0.35012
friction_contact_shift,mechanics_gap_auditor_v5,3,192,0.73958,0.54144,0.04688,0.09375,0.29688,0.12360,0.30485,0.61765,0.06449,0.05510,0.22181,0.47051
friction_contact_shift,mechanics_gap_auditor_v5,4,192,0.71354,0.55721,0.05208,0.08333,0.35714,0.12083,0.30723,0.64286,0.07053,0.06045,0.22618,0.45014
friction_contact_shift,mechanics_gap_auditor_v5,5,192,0.68229,0.46512,0.05208,0.08333,0.28000,0.12380,0.31100,0.50000,0.06459,0.05855,0.22413,0.42059
friction_contact_shift,mechanics_gap_auditor_v5,6,192,0.68229,0.49438,0.03125,0.10938,0.21622,0.12012,0.31099,0.44444,0.06308,0.04979,0.22929,0.40184
friction_contact_shift,mechanics_gap_auditor_v5,7,192,0.66146,0.61780,0.05729,0.13021,0.37500,0.11977,0.29818,0.58333,0.07688,0.06101,0.21885,0.33737
friction_contact_shift,mechanics_gap_auditor_v5,8,192,0.70312,0.46914,0.03125,0.06250,0.26471,0.12459,0.30667,0.51282,0.06683,0.04198,0.22332,0.48480
friction_contact_shift,mechanics_gap_auditor_v5,9,192,0.68229,0.54737,0.08333,0.08333,0.21429,0.12115,0.31980,0.57576,0.06881,0.07988,0.23303,0.39311
friction_contact_shift,oracle_full_state_policy,0,192,0.82292,0.58015,0.04167,0.03646,0.36207,0.05504,0.06352,1.00000,0.08751,0.03023,0.11487,0.69920
friction_contact_shift,oracle_full_state_policy,1,192,0.78646,0.62121,0.02604,0.05208,0.35227,0.05638,0.05900,1.00000,0.09298,0.02551,0.11700,0.65188
friction_contact_shift,oracle_full_state_policy,2,192,0.75000,0.56693,0.06250,0.04167,0.29518,0.05707,0.06699,1.00000,0.08856,0.04370,0.12049,0.60303
friction_contact_shift,oracle_full_state_policy,3,192,0.83333,0.59770,0.01562,0.02083,0.36416,0.05485,0.05852,1.00000,0.08606,0.01491,0.11475,0.74963
friction_contact_shift,oracle_full_state_policy,4,192,0.81250,0.69534,0.02604,0.05208,0.39181,0.05825,0.05371,1.00000,0.08626,0.02662,0.11620,0.68105
friction_contact_shift,oracle_full_state_policy,5,192,0.79688,0.60938,0.02083,0.02604,0.30460,0.05331,0.05704,1.00000,0.08772,0.02048,0.11762,0.70169
friction_contact_shift,oracle_full_state_policy,6,192,0.77604,0.63077,0.04688,0.06250,0.31953,0.05809,0.06383,1.00000,0.08731,0.03895,0.12049,0.61349
friction_contact_shift,oracle_full_state_policy,7,192,0.79167,0.65428,0.04688,0.05208,0.37209,0.05852,0.05823,1.00000,0.08918,0.03606,0.11549,0.64440
friction_contact_shift,oracle_full_state_policy,8,192,0.78125,0.58915,0.06250,0.03646,0.31056,0.05732,0.06191,1.00000,0.08746,0.04481,0.11981,0.64206
friction_contact_shift,oracle_full_state_policy,9,192,0.81250,0.66667,0.03125,0.02604,0.40678,0.05821,0.05477,1.00000,0.09231,0.02474,0.11405,0.70988
friction_contact_shift,oracle_mechanics_repair,0,192,0.77604,0.58436,0.03646,0.06771,0.32667,0.07826,0.10688,0.88462,0.08858,0.03633,0.14924,0.60038
friction_contact_shift,oracle_mechanics_repair,1,192,0.79167,0.61789,0.04167,0.05208,0.33784,0.07642,0.10658,0.97059,0.09212,0.03814,0.14789,0.63133
friction_contact_shift,oracle_mechanics_repair,2,192,0.80729,0.56303,0.02083,0.08854,0.27027,0.07694,0.11354,0.93333,0.08858,0.02923,0.15115,0.61395
friction_contact_shift,oracle_mechanics_repair,3,192,0.76042,0.59664,0.04688,0.07292,0.32484,0.07957,0.10718,1.00000,0.09301,0.04369,0.14767,0.56874
friction_contact_shift,oracle_mechanics_repair,4,192,0.77083,0.63035,0.05208,0.06250,0.38816,0.07894,0.10692,1.00000,0.09233,0.04680,0.14892,0.58873
friction_contact_shift,oracle_mechanics_repair,5,192,0.74479,0.57642,0.05729,0.05729,0.31206,0.07791,0.11842,0.96154,0.08743,0.04779,0.15175,0.56475
friction_contact_shift,oracle_mechanics_repair,6,192,0.72917,0.59677,0.06250,0.07812,0.30822,0.07898,0.11388,1.00000,0.09035,0.05414,0.15188,0.51823
friction_contact_shift,oracle_mechanics_repair,7,192,0.77083,0.60656,0.03125,0.06771,0.38571,0.07849,0.10878,1.00000,0.08504,0.03325,0.14705,0.59950
friction_contact_shift,oracle_mechanics_repair,8,192,0.75521,0.61538,0.03125,0.07812,0.29677,0.07989,0.10531,0.91176,0.09348,0.03280,0.14851,0.56933
friction_contact_shift,oracle_mechanics_repair,9,192,0.77604,0.63035,0.01042,0.08333,0.36552,0.07865,0.10916,0.90000,0.08681,0.02660,0.14972,0.59688
friction_contact_shift,residual_dynamics_repair,0,192,0.60938,0.47799,0.04167,0.15104,0.21311,0.15991,0.36620,0.64286,0.05286,0.06574,0.25336,0.25279
friction_contact_shift,residual_dynamics_repair,1,192,0.62500,0.50340,0.05729,0.12500,0.25373,0.16300,0.36736,0.40909,0.05973,0.07063,0.25249,0.28921
friction_contact_shift,residual_dynamics_repair,2,192,0.64062,0.40278,0.05729,0.12500,0.18750,0.16023,0.36994,0.71429,0.05505,0.07048,0.25233,0.30568
friction_contact_shift,residual_dynamics_repair,3,192,0.63021,0.38621,0.03125,0.14583,0.25373,0.16048,0.36937,0.40000,0.05671,0.05926,0.25209,0.28561
friction_contact_shift,residual_dynamics_repair,4,192,0.66667,0.42857,0.06771,0.10938,0.30189,0.16055,0.38278,0.25000,0.05150,0.08130,0.25726,0.33924
friction_contact_shift,residual_dynamics_repair,5,192,0.63021,0.48366,0.05208,0.14062,0.21739,0.16246,0.36966,0.46667,0.05666,0.06847,0.25084,0.27855
friction_contact_shift,residual_dynamics_repair,6,192,0.62500,0.40994,0.10938,0.11458,0.20408,0.16542,0.38368,0.57143,0.05452,0.10331,0.25896,0.26118
friction_contact_shift,residual_dynamics_repair,7,192,0.63021,0.50000,0.09375,0.11458,0.21311,0.16409,0.37629,0.65385,0.06265,0.09276,0.25794,0.27764
friction_contact_shift,residual_dynamics_repair,8,192,0.66146,0.43357,0.06771,0.13021,0.18056,0.16222,0.37153,0.29412,0.05979,0.07737,0.25438,0.31025
friction_contact_shift,residual_dynamics_repair,9,192,0.65625,0.50299,0.04688,0.09375,0.28571,0.15902,0.36904,0.48148,0.05999,0.06429,0.25545,0.36651
friction_contact_shift,robust_mpc_fallback,0,192,0.80208,0.18947,0.03125,0.02083,0.00000,0.23788,0.46498,0.00000,0.03293,0.03518,0.21465,0.60542
friction_contact_shift,robust_mpc_fallback,1,192,0.72917,0.18557,0.01562,0.02604,0.00000,0.23637,0.46928,0.00000,0.02965,0.02775,0.21601,0.53621
friction_contact_shift,robust_mpc_fallback,2,192,0.71875,0.16471,0.05208,0.01562,1.00000,0.23993,0.46729,0.00000,0.03382,0.04470,0.21597,0.51400
friction_contact_shift,robust_mpc_fallback,3,192,0.76562,0.19565,0.05729,0.02604,0.50000,0.24101,0.47281,0.00000,0.03455,0.05099,0.21904,0.54091
friction_contact_shift,robust_mpc_fallback,4,192,0.72396,0.16822,0.02083,0.03646,0.33333,0.23523,0.47589,0.00000,0.03241,0.03388,0.21774,0.51014
friction_contact_shift,robust_mpc_fallback,5,192,0.76042,0.19780,0.02604,0.01562,0.50000,0.23809,0.46778,0.00000,0.03158,0.03157,0.21613,0.57388
friction_contact_shift,robust_mpc_fallback,6,192,0.74479,0.19149,0.05208,0.00521,0.33333,0.23883,0.47471,0.00000,0.03350,0.04632,0.21923,0.55036
friction_contact_shift,robust_mpc_fallback,7,192,0.76042,0.19608,0.04688,0.03125,0.00000,0.23774,0.47679,0.00000,0.03356,0.04632,0.21981,0.53518
friction_contact_shift,robust_mpc_fallback,8,192,0.72396,0.14458,0.06250,0.02083,0.00000,0.24213,0.47169,0.00000,0.03512,0.05294,0.21778,0.50266
friction_contact_shift,robust_mpc_fallback,9,192,0.76562,0.18349,0.03646,0.02083,0.00000,0.23906,0.48257,0.00000,0.03335,0.04129,0.22131,0.55881
friction_contact_shift,uncertainty_bloat_audit_v4,0,192,0.58854,0.43836,0.09896,0.11979,0.21053,0.18217,0.47776,0.52632,0.05110,0.10658,0.29753,0.19618
friction_contact_shift,uncertainty_bloat_audit_v4,1,192,0.63542,0.48000,0.03646,0.13021,0.22500,0.17870,0.47337,0.68750,0.04532,0.07192,0.29796,0.27684
friction_contact_shift,uncertainty_bloat_audit_v4,2,192,0.56250,0.41667,0.06771,0.15104,0.23684,0.18212,0.47529,0.54545,0.05000,0.08751,0.29337,0.15477
friction_contact_shift,uncertainty_bloat_audit_v4,3,192,0.62500,0.35971,0.05208,0.10938,0.25000,0.18225,0.48285,0.52632,0.04547,0.07768,0.30122,0.28014
friction_contact_shift,uncertainty_bloat_audit_v4,4,192,0.59896,0.35294,0.06250,0.16146,0.22222,0.18072,0.48956,0.45455,0.04896,0.09509,0.30639,0.17347
friction_contact_shift,uncertainty_bloat_audit_v4,5,192,0.63021,0.41958,0.04688,0.12500,0.16667,0.17855,0.47471,0.50000,0.04584,0.07596,0.29809,0.27110
friction_contact_shift,uncertainty_bloat_audit_v4,6,192,0.69271,0.39130,0.04167,0.14583,0.12903,0.17979,0.48523,0.33333,0.04105,0.08069,0.30226,0.30636
friction_contact_shift,uncertainty_bloat_audit_v4,7,192,0.61458,0.43709,0.08333,0.11979,0.34286,0.18101,0.48175,0.60000,0.04938,0.09678,0.29712,0.23310
friction_contact_shift,uncertainty_bloat_audit_v4,8,192,0.68750,0.38806,0.06771,0.06771,0.17647,0.17989,0.48227,0.61538,0.04454,0.08092,0.29849,0.38670
friction_contact_shift,uncertainty_bloat_audit_v4,9,192,0.63021,0.47059,0.04167,0.16146,0.14286,0.17845,0.48556,0.42857,0.04323,0.08397,0.30516,0.22206
latency_hysteresis_shift,active_probe_then_plan,0,192,0.66146,0.46591,0.04688,0.12500,0.34545,0.11889,0.30033,0.58065,0.07300,0.06221,0.23739,0.34867
latency_hysteresis_shift,active_probe_then_plan,1,192,0.71354,0.47126,0.02604,0.10938,0.29231,0.11914,0.30219,0.56140,0.07211,0.04993,0.24332,0.43495
latency_hysteresis_shift,active_probe_then_plan,2,192,0.62500,0.56995,0.02604,0.17708,0.20000,0.11604,0.30418,0.56716,0.07524,0.05984,0.24955,0.25575
latency_hysteresis_shift,active_probe_then_plan,3,192,0.63021,0.50562,0.05729,0.12500,0.26316,0.12112,0.30246,0.53623,0.07774,0.06969,0.24350,0.30725
latency_hysteresis_shift,active_probe_then_plan,4,192,0.65625,0.50000,0.05208,0.14062,0.24242,0.11588,0.30444,0.50820,0.07639,0.07169,0.24772,0.31509
latency_hysteresis_shift,active_probe_then_plan,5,192,0.68750,0.52128,0.02083,0.13021,0.27273,0.11719,0.30093,0.54839,0.07092,0.05279,0.24699,0.38466
latency_hysteresis_shift,active_probe_then_plan,6,192,0.70312,0.49198,0.04688,0.11979,0.17188,0.12116,0.30678,0.56716,0.07816,0.06379,0.25167,0.39268
latency_hysteresis_shift,active_probe_then_plan,7,192,0.64062,0.55385,0.03646,0.10417,0.24590,0.11864,0.30518,0.60294,0.07685,0.05848,0.24755,0.35765
latency_hysteresis_shift,active_probe_then_plan,8,192,0.61979,0.44848,0.06771,0.16667,0.25000,0.12380,0.30450,0.61111,0.08217,0.07428,0.24269,0.23601
latency_hysteresis_shift,active_probe_then_plan,9,192,0.68229,0.50829,0.02604,0.16667,0.27536,0.11899,0.29627,0.53731,0.07805,0.05220,0.24135,0.33082
latency_hysteresis_shift,bayesian_model_expansion,0,192,0.60938,0.49711,0.09896,0.11458,0.20000,0.17757,0.39751,0.70000,0.05682,0.09330,0.25802,0.25015
latency_hysteresis_shift,bayesian_model_expansion,1,192,0.65104,0.44172,0.07812,0.10938,0.18868,0.17934,0.40755,0.66667,0.05656,0.08563,0.26058,0.30842
latency_hysteresis_shift,bayesian_model_expansion,2,192,0.63021,0.40230,0.07812,0.09896,0.17241,0.17640,0.41152,0.52174,0.05906,0.08883,0.26573,0.29726
latency_hysteresis_shift,bayesian_model_expansion,3,192,0.62500,0.48276,0.11979,0.09375,0.31667,0.17846,0.40149,0.71429,0.06208,0.10561,0.25790,0.27410
latency_hysteresis_shift,bayesian_model_expansion,4,192,0.63021,0.48588,0.08333,0.11458,0.17073,0.17594,0.40965,0.61538,0.05557,0.09273,0.26567,0.27527
latency_hysteresis_shift,bayesian_model_expansion,5,192,0.64062,0.48276,0.08854,0.10938,0.21667,0.17787,0.40221,0.47826,0.06051,0.09305,0.26313,0.29020
latency_hysteresis_shift,bayesian_model_expansion,6,192,0.61979,0.49425,0.10417,0.10938,0.22807,0.17676,0.39983,0.56522,0.06083,0.10050,0.26009,0.25955
latency_hysteresis_shift,bayesian_model_expansion,7,192,0.61458,0.45977,0.07812,0.09896,0.24000,0.17706,0.40842,0.61111,0.05421,0.08991,0.26584,0.28357
latency_hysteresis_shift,bayesian_model_expansion,8,192,0.61458,0.45614,0.15104,0.07812,0.16327,0.18068,0.40262,0.61905,0.06114,0.12226,0.25910,0.26164
latency_hysteresis_shift,bayesian_model_expansion,9,192,0.61458,0.50307,0.10938,0.08854,0.29545,0.17842,0.40188,0.60000,0.05812,0.09878,0.25713,0.27911
latency_hysteresis_shift,conformal_risk_gate,0,192,0.36458,0.10870,0.44792,0.02604,0.00000,0.33825,0.74290,0.00000,0.05860,0.31699,0.32941,-0.23894
latency_hysteresis_shift,conformal_risk_gate,1,192,0.36458,0.28829,0.47917,0.03125,0.00000,0.33991,0.73980,1.00000,0.06063,0.33787,0.32752,-0.26869
latency_hysteresis_shift,conformal_risk_gate,2,192,0.36458,0.23333,0.45312,0.04688,0.00000,0.33245,0.74611,0.66667,0.05979,0.32965,0.33583,-0.27430
latency_hysteresis_shift,conformal_risk_gate,3,192,0.36458,0.29825,0.45833,0.02083,0.50000,0.33678,0.73629,0.33333,0.05990,0.32433,0.33064,-0.23899
latency_hysteresis_shift,conformal_risk_gate,4,192,0.33333,0.21053,0.46875,0.03646,0.20000,0.33616,0.74668,0.00000,0.06073,0.33584,0.33427,-0.30281
latency_hysteresis_shift,conformal_risk_gate,5,192,0.32292,0.20183,0.51042,0.05729,0.00000,0.34107,0.75259,0.16667,0.06610,0.36098,0.33802,-0.37270
latency_hysteresis_shift,conformal_risk_gate,6,192,0.39583,0.21359,0.45312,0.01562,0.00000,0.33730,0.74257,0.50000,0.05901,0.32099,0.33115,-0.19885
latency_hysteresis_shift,conformal_risk_gate,7,192,0.37500,0.35000,0.45312,0.02083,0.00000,0.33472,0.73727,0.50000,0.05901,0.32507,0.33289,-0.22655
latency_hysteresis_shift,conformal_risk_gate,8,192,0.36458,0.17391,0.46354,0.03646,0.00000,0.33925,0.74076,0.00000,0.06047,0.32596,0.32888,-0.26303
latency_hysteresis_shift,conformal_risk_gate,9,192,0.41667,0.33333,0.46354,0.02604,0.20000,0.33556,0.73473,0.50000,0.06078,0.32768,0.32697,-0.19711
latency_hysteresis_shift,ensemble_variance_gate,0,192,0.46875,0.40602,0.21354,0.14583,0.21429,0.29288,0.56362,0.57143,0.04534,0.19441,0.32109,-0.06944
latency_hysteresis_shift,ensemble_variance_gate,1,192,0.48438,0.47222,0.28646,0.08333,0.15385,0.29691,0.57089,0.60000,0.04992,0.23125,0.32572,-0.02859
latency_hysteresis_shift,ensemble_variance_gate,2,192,0.48958,0.34722,0.20833,0.09375,0.23077,0.29169,0.57721,0.33333,0.04414,0.19243,0.33114,0.01631
latency_hysteresis_shift,ensemble_variance_gate,3,192,0.51042,0.32520,0.21875,0.07812,0.11111,0.29463,0.57840,0.00000,0.04326,0.19339,0.32862,0.05150
latency_hysteresis_shift,ensemble_variance_gate,4,192,0.53125,0.35200,0.20312,0.09896,0.33333,0.29212,0.57810,0.25000,0.04060,0.18836,0.32847,0.05652
latency_hysteresis_shift,ensemble_variance_gate,5,192,0.49479,0.39416,0.20312,0.10417,0.20000,0.29316,0.57181,0.50000,0.04279,0.18676,0.32586,0.01534
latency_hysteresis_shift,ensemble_variance_gate,6,192,0.46354,0.45113,0.26042,0.07812,0.09091,0.29643,0.57300,0.42857,0.04815,0.21666,0.32886,-0.02465
latency_hysteresis_shift,ensemble_variance_gate,7,192,0.43229,0.42553,0.23958,0.10938,0.28571,0.29571,0.57169,0.28571,0.04524,0.21044,0.32950,-0.08149
latency_hysteresis_shift,ensemble_variance_gate,8,192,0.46875,0.39669,0.29688,0.07292,0.18182,0.30082,0.57381,0.00000,0.05107,0.23314,0.32701,-0.03791
latency_hysteresis_shift,ensemble_variance_gate,9,192,0.47917,0.39063,0.28646,0.09375,0.57143,0.29830,0.57537,0.42857,0.04899,0.23159,0.32615,-0.04792
latency_hysteresis_shift,epistemic_ensemble_planner,0,192,0.57292,0.43056,0.16667,0.09375,0.23810,0.23791,0.49625,0.42857,0.04886,0.14458,0.29213,0.16108
latency_hysteresis_shift,epistemic_ensemble_planner,1,192,0.59375,0.44444,0.08854,0.11458,0.15385,0.23367,0.49922,0.37500,0.03730,0.10573,0.29389,0.21138
latency_hysteresis_shift,epistemic_ensemble_planner,2,192,0.62500,0.45000,0.08854,0.09896,0.21053,0.23208,0.49906,0.50000,0.04011,0.10845,0.29688,0.26008
latency_hysteresis_shift,epistemic_ensemble_planner,3,192,0.58854,0.46980,0.10938,0.08333,0.26087,0.23585,0.49327,0.35294,0.04631,0.11173,0.29352,0.23195
latency_hysteresis_shift,epistemic_ensemble_planner,4,192,0.57812,0.31293,0.10417,0.10938,0.21429,0.23524,0.50517,0.46667,0.04651,0.11651,0.29946,0.18577
latency_hysteresis_shift,epistemic_ensemble_planner,5,192,0.61458,0.53750,0.08854,0.09896,0.28571,0.23080,0.48736,0.75000,0.04011,0.10354,0.29237,0.25516
latency_hysteresis_shift,epistemic_ensemble_planner,6,192,0.54167,0.34043,0.14062,0.10938,0.05000,0.23794,0.50729,0.63636,0.04506,0.13650,0.30179,0.12378
latency_hysteresis_shift,epistemic_ensemble_planner,7,192,0.56250,0.48750,0.09375,0.08854,0.26087,0.22968,0.49593,0.00000,0.03896,0.10794,0.29743,0.20973
latency_hysteresis_shift,epistemic_ensemble_planner,8,192,0.61458,0.34783,0.13021,0.10417,0.06250,0.23698,0.49966,0.66667,0.04063,0.12655,0.29344,0.21593
latency_hysteresis_shift,epistemic_ensemble_planner,9,192,0.59375,0.35461,0.15104,0.10938,0.20000,0.23793,0.50370,0.50000,0.04261,0.14245,0.29517,0.17029
latency_hysteresis_shift,mc_dropout_uncertainty,0,192,0.46354,0.35115,0.21354,0.12500,0.16667,0.38186,0.66145,0.33333,0.04096,0.19918,0.36245,-0.07675
latency_hysteresis_shift,mc_dropout_uncertainty,1,192,0.46875,0.40602,0.28125,0.10417,0.36364,0.38652,0.66572,1.00000,0.04888,0.23602,0.36387,-0.09627
latency_hysteresis_shift,mc_dropout_uncertainty,2,192,0.48438,0.51351,0.20833,0.09896,0.41667,0.37698,0.65344,0.40000,0.04570,0.19577,0.36474,-0.01876
latency_hysteresis_shift,mc_dropout_uncertainty,3,192,0.50521,0.38095,0.24479,0.08333,0.22222,0.38305,0.66498,0.40000,0.04534,0.21402,0.36607,-0.00613
latency_hysteresis_shift,mc_dropout_uncertainty,4,192,0.47396,0.46479,0.23958,0.12500,0.10000,0.38136,0.66381,0.42857,0.04617,0.21794,0.36765,-0.08882
latency_hysteresis_shift,mc_dropout_uncertainty,5,192,0.40104,0.46809,0.25000,0.14583,0.20000,0.38068,0.65966,0.20000,0.04607,0.22600,0.36358,-0.19490
latency_hysteresis_shift,mc_dropout_uncertainty,6,192,0.54167,0.38571,0.22396,0.07812,0.20000,0.37973,0.65759,0.50000,0.04445,0.19992,0.36245,0.05491
latency_hysteresis_shift,mc_dropout_uncertainty,7,192,0.53646,0.41333,0.16146,0.09896,0.15385,0.37605,0.65670,0.40000,0.04227,0.16832,0.36421,0.06696
latency_hysteresis_shift,mc_dropout_uncertainty,8,192,0.45312,0.32857,0.25521,0.08854,0.08333,0.38352,0.65542,0.33333,0.04758,0.21772,0.36053,-0.06911
latency_hysteresis_shift,mc_dropout_uncertainty,9,192,0.50521,0.46377,0.22396,0.08854,0.13333,0.38006,0.65298,0.30000,0.04789,0.20087,0.36122,0.00520
latency_hysteresis_shift,mean_world_model_mpc,0,192,0.59896,0.16279,0.04688,0.14062,1.00000,0.13792,0.28798,0.00000,0.02578,0.09646,0.25305,0.26979
latency_hysteresis_shift,mean_world_model_mpc,1,192,0.57812,0.11111,0.04167,0.16146,1.00000,0.13540,0.28796,0.00000,0.02411,0.09814,0.25686,0.22504
latency_hysteresis_shift,mean_world_model_mpc,2,192,0.57812,0.20952,0.03646,0.16146,0.00000,0.13245,0.29129,0.00000,0.02542,0.10082,0.26260,0.22483
latency_hysteresis_shift,mean_world_model_mpc,3,192,0.58333,0.14894,0.05208,0.14062,0.00000,0.13337,0.29471,0.00000,0.02542,0.10359,0.25909,0.24685
latency_hysteresis_shift,mean_world_model_mpc,4,192,0.52083,0.06316,0.05729,0.16667,0.00000,0.13598,0.30427,0.00000,0.02708,0.11164,0.26059,0.14262
latency_hysteresis_shift,mean_world_model_mpc,5,192,0.54167,0.15842,0.05208,0.20833,0.33333,0.13552,0.29705,0.50000,0.02698,0.11229,0.25998,0.11548
latency_hysteresis_shift,mean_world_model_mpc,6,192,0.57812,0.15217,0.04167,0.17188,0.00000,0.13781,0.29430,0.00000,0.02490,0.10064,0.25819,0.20887
latency_hysteresis_shift,mean_world_model_mpc,7,192,0.58333,0.10101,0.04167,0.16667,0.00000,0.13595,0.30119,0.00000,0.02505,0.10320,0.26348,0.21746
latency_hysteresis_shift,mean_world_model_mpc,8,192,0.55208,0.07407,0.02083,0.14062,0.00000,0.13530,0.28574,0.50000,0.02292,0.08178,0.25500,0.24278
latency_hysteresis_shift,mean_world_model_mpc,9,192,0.56250,0.15385,0.04688,0.16146,0.00000,0.13598,0.29196,0.00000,0.02500,0.10292,0.25587,0.20352
latency_hysteresis_shift,mechanics_gap_auditor_v5,0,192,0.61979,0.47059,0.06250,0.11458,0.23529,0.12359,0.32478,0.60465,0.07121,0.06734,0.23217,0.30441
latency_hysteresis_shift,mechanics_gap_auditor_v5,1,192,0.69271,0.51648,0.05729,0.05208,0.27692,0.12298,0.31984,0.63889,0.06657,0.06020,0.23026,0.46387
latency_hysteresis_shift,mechanics_gap_auditor_v5,2,192,0.63542,0.56122,0.09375,0.10417,0.28571,0.12473,0.32352,0.60606,0.06964,0.08943,0.23455,0.30991
latency_hysteresis_shift,mechanics_gap_auditor_v5,3,192,0.67188,0.57143,0.05729,0.07812,0.18987,0.12309,0.31696,0.71875,0.06907,0.06396,0.23336,0.40880
latency_hysteresis_shift,mechanics_gap_auditor_v5,4,192,0.62500,0.41530,0.05729,0.09896,0.23214,0.12442,0.33542,0.55172,0.06048,0.07008,0.23923,0.33071
latency_hysteresis_shift,mechanics_gap_auditor_v5,5,192,0.67708,0.46154,0.03125,0.09375,0.28205,0.12131,0.32198,0.68571,0.06808,0.05038,0.22956,0.41122
latency_hysteresis_shift,mechanics_gap_auditor_v5,6,192,0.68229,0.47514,0.04688,0.11458,0.22500,0.12334,0.32349,0.74286,0.06996,0.06065,0.23411,0.37771
latency_hysteresis_shift,mechanics_gap_auditor_v5,7,192,0.69271,0.47761,0.04688,0.09896,0.26154,0.12250,0.32989,0.68293,0.06808,0.06018,0.23419,0.40668
latency_hysteresis_shift,mechanics_gap_auditor_v5,8,192,0.68229,0.41176,0.05208,0.09375,0.17188,0.12835,0.32798,0.62500,0.06772,0.06018,0.23468,0.40108
latency_hysteresis_shift,mechanics_gap_auditor_v5,9,192,0.65104,0.53631,0.07812,0.09375,0.35616,0.12336,0.31298,0.64103,0.07214,0.07169,0.22383,0.35572
latency_hysteresis_shift,oracle_full_state_policy,0,192,0.70833,0.60465,0.06771,0.07292,0.33742,0.05963,0.06716,1.00000,0.08616,0.05136,0.11969,0.51723
latency_hysteresis_shift,oracle_full_state_policy,1,192,0.72917,0.62921,0.05208,0.05208,0.30178,0.05819,0.07075,1.00000,0.08772,0.04299,0.12548,0.57340
latency_hysteresis_shift,oracle_full_state_policy,2,192,0.77083,0.68116,0.03646,0.06250,0.38953,0.05931,0.06150,1.00000,0.08975,0.03395,0.11723,0.61508
latency_hysteresis_shift,oracle_full_state_policy,3,192,0.81250,0.63433,0.03125,0.04688,0.35465,0.05880,0.06161,1.00000,0.08793,0.02938,0.11874,0.68124
latency_hysteresis_shift,oracle_full_state_policy,4,192,0.79167,0.63004,0.01562,0.05729,0.39205,0.05727,0.06201,1.00000,0.08840,0.02085,0.11773,0.65799
latency_hysteresis_shift,oracle_full_state_policy,5,192,0.75000,0.62687,0.03125,0.05208,0.34320,0.05667,0.06997,1.00000,0.08699,0.03104,0.12295,0.60943
latency_hysteresis_shift,oracle_full_state_policy,6,192,0.75000,0.61887,0.04167,0.07812,0.29825,0.05776,0.07286,1.00000,0.08892,0.03935,0.12348,0.56703
latency_hysteresis_shift,oracle_full_state_policy,7,192,0.71875,0.67883,0.03646,0.06771,0.34731,0.06099,0.06559,1.00000,0.08679,0.03686,0.12450,0.55498
latency_hysteresis_shift,oracle_full_state_policy,8,192,0.78646,0.61224,0.05729,0.04688,0.28834,0.05693,0.07076,1.00000,0.08626,0.04507,0.12306,0.63438
