split,risk_budget,method,seed,rows,coverage,accepted_success,accepted_false_abstention,accepted_unsafe_action,accepted_bloat_index,accepted_utility,mean_risk
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,2,144,0.22222,0.84375,0.00000,0.00000,0.26266,0.74756,0.26099
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,3,144,0.20833,0.86667,0.03333,0.00000,0.25587,0.74312,0.26695
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,4,144,0.18056,0.76923,0.00000,0.03846,0.23486,0.62936,0.27396
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,5,144,0.18056,0.92308,0.00000,0.03846,0.25410,0.77218,0.27235
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,6,144,0.18056,0.88462,0.00000,0.00000,0.25459,0.78656,0.26716
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,7,144,0.22222,0.90625,0.00000,0.00000,0.24203,0.80652,0.26644
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,8,144,0.15278,0.81818,0.00000,0.04545,0.25931,0.66031,0.27419
combined_missing_mechanics,0.20,mechanics_gap_auditor_v5,9,144,0.20139,0.75862,0.00000,0.13793,0.26419,0.48653,0.26662
combined_missing_mechanics,0.20,oracle_mechanics_repair,0,144,0.66667,0.81250,0.03125,0.07292,0.10098,0.63804,0.17770
combined_missing_mechanics,0.20,oracle_mechanics_repair,1,144,0.72917,0.83810,0.02857,0.02857,0.09428,0.72352,0.16779
combined_missing_mechanics,0.20,oracle_mechanics_repair,2,144,0.72917,0.81905,0.02857,0.05714,0.10725,0.66361,0.16890
combined_missing_mechanics,0.20,oracle_mechanics_repair,3,144,0.70139,0.81188,0.00990,0.03960,0.08833,0.69805,0.16874
combined_missing_mechanics,0.20,oracle_mechanics_repair,4,144,0.62500,0.76667,0.03333,0.07778,0.07790,0.58967,0.17512
combined_missing_mechanics,0.20,oracle_mechanics_repair,5,144,0.70833,0.87255,0.02941,0.01961,0.08046,0.77007,0.16617
combined_missing_mechanics,0.20,oracle_mechanics_repair,6,144,0.66667,0.77083,0.02083,0.10417,0.09754,0.56593,0.17673
combined_missing_mechanics,0.20,oracle_mechanics_repair,7,144,0.69444,0.84000,0.04000,0.03000,0.09044,0.71539,0.16909
combined_missing_mechanics,0.20,oracle_mechanics_repair,8,144,0.68750,0.83838,0.01010,0.04040,0.08665,0.72177,0.16795
combined_missing_mechanics,0.20,oracle_mechanics_repair,9,144,0.69444,0.85000,0.05000,0.03000,0.08976,0.71922,0.17130
combined_missing_mechanics,0.20,robust_mpc_fallback,0,144,0.18056,0.80769,0.00000,0.00000,0.42819,0.67871,0.25611
combined_missing_mechanics,0.20,robust_mpc_fallback,1,144,0.18750,0.74074,0.00000,0.00000,0.41886,0.61188,0.24896
combined_missing_mechanics,0.20,robust_mpc_fallback,2,144,0.21528,0.87097,0.00000,0.00000,0.42170,0.74226,0.24914
combined_missing_mechanics,0.20,robust_mpc_fallback,3,144,0.18750,0.77778,0.00000,0.00000,0.41745,0.65109,0.25868
combined_missing_mechanics,0.20,robust_mpc_fallback,4,144,0.13889,0.85000,0.00000,0.00000,0.42715,0.71987,0.26336
combined_missing_mechanics,0.20,robust_mpc_fallback,5,144,0.15972,0.82609,0.00000,0.00000,0.43040,0.69649,0.25986
combined_missing_mechanics,0.20,robust_mpc_fallback,6,144,0.20139,0.82759,0.00000,0.00000,0.42576,0.69928,0.25740
combined_missing_mechanics,0.20,robust_mpc_fallback,7,144,0.15972,0.91304,0.00000,0.00000,0.40619,0.78855,0.25765
combined_missing_mechanics,0.20,robust_mpc_fallback,8,144,0.10417,0.80000,0.06667,0.00000,0.43165,0.61982,0.26015
combined_missing_mechanics,0.20,robust_mpc_fallback,9,144,0.20139,0.86207,0.00000,0.03448,0.41878,0.69003,0.25336
missing_contact_mode_shift,0.02,active_probe_then_plan,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26334
missing_contact_mode_shift,0.02,active_probe_then_plan,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26241
missing_contact_mode_shift,0.02,active_probe_then_plan,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25960
missing_contact_mode_shift,0.02,active_probe_then_plan,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25126
missing_contact_mode_shift,0.02,active_probe_then_plan,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25801
missing_contact_mode_shift,0.02,active_probe_then_plan,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26119
missing_contact_mode_shift,0.02,active_probe_then_plan,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25625
missing_contact_mode_shift,0.02,active_probe_then_plan,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27030
missing_contact_mode_shift,0.02,active_probe_then_plan,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26904
missing_contact_mode_shift,0.02,active_probe_then_plan,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25811
missing_contact_mode_shift,0.02,conformal_risk_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35624
missing_contact_mode_shift,0.02,conformal_risk_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35848
missing_contact_mode_shift,0.02,conformal_risk_gate,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34657
missing_contact_mode_shift,0.02,conformal_risk_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34669
missing_contact_mode_shift,0.02,conformal_risk_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34510
missing_contact_mode_shift,0.02,conformal_risk_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35502
missing_contact_mode_shift,0.02,conformal_risk_gate,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35268
missing_contact_mode_shift,0.02,conformal_risk_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35342
missing_contact_mode_shift,0.02,conformal_risk_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35130
missing_contact_mode_shift,0.02,conformal_risk_gate,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35904
missing_contact_mode_shift,0.02,ensemble_variance_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35404
missing_contact_mode_shift,0.02,ensemble_variance_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35114
missing_contact_mode_shift,0.02,ensemble_variance_gate,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34137
missing_contact_mode_shift,0.02,ensemble_variance_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34325
missing_contact_mode_shift,0.02,ensemble_variance_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34572
missing_contact_mode_shift,0.02,ensemble_variance_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35503
missing_contact_mode_shift,0.02,ensemble_variance_gate,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34864
missing_contact_mode_shift,0.02,ensemble_variance_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35264
missing_contact_mode_shift,0.02,ensemble_variance_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34846
missing_contact_mode_shift,0.02,ensemble_variance_gate,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35193
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24558
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24328
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24681
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24379
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25466
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24953
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24170
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25399
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25164
missing_contact_mode_shift,0.02,mechanics_gap_auditor_v5,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25463
missing_contact_mode_shift,0.02,oracle_mechanics_repair,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15417
missing_contact_mode_shift,0.02,oracle_mechanics_repair,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16233
missing_contact_mode_shift,0.02,oracle_mechanics_repair,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15515
missing_contact_mode_shift,0.02,oracle_mechanics_repair,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15998
missing_contact_mode_shift,0.02,oracle_mechanics_repair,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16081
missing_contact_mode_shift,0.02,oracle_mechanics_repair,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15074
missing_contact_mode_shift,0.02,oracle_mechanics_repair,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15608
missing_contact_mode_shift,0.02,oracle_mechanics_repair,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15532
missing_contact_mode_shift,0.02,oracle_mechanics_repair,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14925
missing_contact_mode_shift,0.02,oracle_mechanics_repair,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15817
missing_contact_mode_shift,0.02,robust_mpc_fallback,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23895
missing_contact_mode_shift,0.02,robust_mpc_fallback,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23751
missing_contact_mode_shift,0.02,robust_mpc_fallback,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23217
missing_contact_mode_shift,0.02,robust_mpc_fallback,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23509
missing_contact_mode_shift,0.02,robust_mpc_fallback,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23730
missing_contact_mode_shift,0.02,robust_mpc_fallback,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24113
missing_contact_mode_shift,0.02,robust_mpc_fallback,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24093
missing_contact_mode_shift,0.02,robust_mpc_fallback,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24452
missing_contact_mode_shift,0.02,robust_mpc_fallback,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24087
missing_contact_mode_shift,0.02,robust_mpc_fallback,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24153
missing_contact_mode_shift,0.05,active_probe_then_plan,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26398
missing_contact_mode_shift,0.05,active_probe_then_plan,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26211
missing_contact_mode_shift,0.05,active_probe_then_plan,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25612
missing_contact_mode_shift,0.05,active_probe_then_plan,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25283
missing_contact_mode_shift,0.05,active_probe_then_plan,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26340
missing_contact_mode_shift,0.05,active_probe_then_plan,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26433
missing_contact_mode_shift,0.05,active_probe_then_plan,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25900
missing_contact_mode_shift,0.05,active_probe_then_plan,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26405
missing_contact_mode_shift,0.05,active_probe_then_plan,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26607
missing_contact_mode_shift,0.05,active_probe_then_plan,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26482
missing_contact_mode_shift,0.05,conformal_risk_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35334
missing_contact_mode_shift,0.05,conformal_risk_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35234
missing_contact_mode_shift,0.05,conformal_risk_gate,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35185
missing_contact_mode_shift,0.05,conformal_risk_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34699
missing_contact_mode_shift,0.05,conformal_risk_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34595
missing_contact_mode_shift,0.05,conformal_risk_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35799
missing_contact_mode_shift,0.05,conformal_risk_gate,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35081
missing_contact_mode_shift,0.05,conformal_risk_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35858
missing_contact_mode_shift,0.05,conformal_risk_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35277
missing_contact_mode_shift,0.05,conformal_risk_gate,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35589
missing_contact_mode_shift,0.05,ensemble_variance_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35007
missing_contact_mode_shift,0.05,ensemble_variance_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35507
missing_contact_mode_shift,0.05,ensemble_variance_gate,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34242
missing_contact_mode_shift,0.05,ensemble_variance_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34031
missing_contact_mode_shift,0.05,ensemble_variance_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34717
missing_contact_mode_shift,0.05,ensemble_variance_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35412
missing_contact_mode_shift,0.05,ensemble_variance_gate,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35012
missing_contact_mode_shift,0.05,ensemble_variance_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35396
missing_contact_mode_shift,0.05,ensemble_variance_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35251
missing_contact_mode_shift,0.05,ensemble_variance_gate,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35649
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25702
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25065
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24465
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24231
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24324
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24378
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25065
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25329
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24844
missing_contact_mode_shift,0.05,mechanics_gap_auditor_v5,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24449
missing_contact_mode_shift,0.05,oracle_mechanics_repair,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16282
missing_contact_mode_shift,0.05,oracle_mechanics_repair,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15849
missing_contact_mode_shift,0.05,oracle_mechanics_repair,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16715
missing_contact_mode_shift,0.05,oracle_mechanics_repair,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17414
missing_contact_mode_shift,0.05,oracle_mechanics_repair,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16505
missing_contact_mode_shift,0.05,oracle_mechanics_repair,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16756
missing_contact_mode_shift,0.05,oracle_mechanics_repair,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16070
missing_contact_mode_shift,0.05,oracle_mechanics_repair,7,144,0.00694,1.00000,0.00000,0.00000,0.00000,0.97229,0.15745
missing_contact_mode_shift,0.05,oracle_mechanics_repair,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15836
missing_contact_mode_shift,0.05,oracle_mechanics_repair,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14971
missing_contact_mode_shift,0.05,robust_mpc_fallback,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23687
missing_contact_mode_shift,0.05,robust_mpc_fallback,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24577
missing_contact_mode_shift,0.05,robust_mpc_fallback,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23592
missing_contact_mode_shift,0.05,robust_mpc_fallback,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23783
missing_contact_mode_shift,0.05,robust_mpc_fallback,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23811
missing_contact_mode_shift,0.05,robust_mpc_fallback,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24310
missing_contact_mode_shift,0.05,robust_mpc_fallback,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23608
missing_contact_mode_shift,0.05,robust_mpc_fallback,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23935
missing_contact_mode_shift,0.05,robust_mpc_fallback,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23887
missing_contact_mode_shift,0.05,robust_mpc_fallback,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24197
missing_contact_mode_shift,0.10,active_probe_then_plan,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26581
missing_contact_mode_shift,0.10,active_probe_then_plan,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26422
missing_contact_mode_shift,0.10,active_probe_then_plan,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25993
missing_contact_mode_shift,0.10,active_probe_then_plan,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25968
missing_contact_mode_shift,0.10,active_probe_then_plan,4,144,0.00694,1.00000,0.00000,0.00000,0.11667,0.94077,0.25885
missing_contact_mode_shift,0.10,active_probe_then_plan,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26160
missing_contact_mode_shift,0.10,active_probe_then_plan,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25335
missing_contact_mode_shift,0.10,active_probe_then_plan,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26525
missing_contact_mode_shift,0.10,active_probe_then_plan,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26201
missing_contact_mode_shift,0.10,active_probe_then_plan,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26676
missing_contact_mode_shift,0.10,conformal_risk_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35120
missing_contact_mode_shift,0.10,conformal_risk_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35673
missing_contact_mode_shift,0.10,conformal_risk_gate,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34408
missing_contact_mode_shift,0.10,conformal_risk_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34926
missing_contact_mode_shift,0.10,conformal_risk_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34528
missing_contact_mode_shift,0.10,conformal_risk_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35533
missing_contact_mode_shift,0.10,conformal_risk_gate,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34959
missing_contact_mode_shift,0.10,conformal_risk_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35889
missing_contact_mode_shift,0.10,conformal_risk_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35224
missing_contact_mode_shift,0.10,conformal_risk_gate,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35326
missing_contact_mode_shift,0.10,ensemble_variance_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34942
missing_contact_mode_shift,0.10,ensemble_variance_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35255
missing_contact_mode_shift,0.10,ensemble_variance_gate,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34386
missing_contact_mode_shift,0.10,ensemble_variance_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34284
missing_contact_mode_shift,0.10,ensemble_variance_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34513
missing_contact_mode_shift,0.10,ensemble_variance_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34428
missing_contact_mode_shift,0.10,ensemble_variance_gate,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34747
missing_contact_mode_shift,0.10,ensemble_variance_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34640
missing_contact_mode_shift,0.10,ensemble_variance_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35450
missing_contact_mode_shift,0.10,ensemble_variance_gate,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35546
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25313
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24903
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23991
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24319
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24732
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24885
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,6,144,0.01389,1.00000,0.00000,0.00000,0.14758,0.91714,0.24806
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24599
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25062
missing_contact_mode_shift,0.10,mechanics_gap_auditor_v5,9,144,0.00694,1.00000,0.00000,0.00000,0.15433,0.90085,0.24827
missing_contact_mode_shift,0.10,oracle_mechanics_repair,0,144,0.20833,0.93333,0.00000,0.00000,0.01493,0.89344,0.16544
missing_contact_mode_shift,0.10,oracle_mechanics_repair,1,144,0.20833,0.93333,0.00000,0.00000,0.00992,0.89388,0.16183
missing_contact_mode_shift,0.10,oracle_mechanics_repair,2,144,0.18750,1.00000,0.00000,0.00000,0.01048,0.96402,0.16432
missing_contact_mode_shift,0.10,oracle_mechanics_repair,3,144,0.20139,0.96552,0.00000,0.00000,0.01201,0.92451,0.15491
missing_contact_mode_shift,0.10,oracle_mechanics_repair,4,144,0.19444,0.85714,0.00000,0.00000,0.01149,0.81696,0.16351
missing_contact_mode_shift,0.10,oracle_mechanics_repair,5,144,0.29167,0.97619,0.00000,0.00000,0.01386,0.93683,0.14598
missing_contact_mode_shift,0.10,oracle_mechanics_repair,6,144,0.22222,0.93750,0.00000,0.00000,0.01450,0.90033,0.16069
missing_contact_mode_shift,0.10,oracle_mechanics_repair,7,144,0.21528,0.96774,0.00000,0.00000,0.00773,0.93136,0.16126
missing_contact_mode_shift,0.10,oracle_mechanics_repair,8,144,0.19444,1.00000,0.00000,0.00000,0.00850,0.96168,0.15605
missing_contact_mode_shift,0.10,oracle_mechanics_repair,9,144,0.15278,1.00000,0.00000,0.00000,0.01301,0.96210,0.16131
missing_contact_mode_shift,0.10,robust_mpc_fallback,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23930
missing_contact_mode_shift,0.10,robust_mpc_fallback,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23882
missing_contact_mode_shift,0.10,robust_mpc_fallback,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23463
missing_contact_mode_shift,0.10,robust_mpc_fallback,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23519
missing_contact_mode_shift,0.10,robust_mpc_fallback,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23574
missing_contact_mode_shift,0.10,robust_mpc_fallback,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24513
missing_contact_mode_shift,0.10,robust_mpc_fallback,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23618
missing_contact_mode_shift,0.10,robust_mpc_fallback,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24277
missing_contact_mode_shift,0.10,robust_mpc_fallback,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24192
missing_contact_mode_shift,0.10,robust_mpc_fallback,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24008
missing_contact_mode_shift,0.20,active_probe_then_plan,0,144,0.18056,0.80769,0.00000,0.07692,0.21017,0.61854,0.25830
