split,task,seed,episode,method,primary_mechanism,true_hidden,predicted_hidden,repair,repair_correct,probe,abstain,task_success,false_abstention,unsafe_action,calibration_error,bloat_index,intervention_cost,oracle_regret
combined_missing_mechanics,peg_insertion_contact_mode,0,8,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.20914,0.89734,0.28000,0.84188
combined_missing_mechanics,peg_insertion_contact_mode,0,9,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.00390,0.50840,0.00000,0.44269
combined_missing_mechanics,peg_insertion_contact_mode,0,9,minus_mechanism_classifier,combined,1,0,0,0,1,0,1.00000,0.00000,1.00000,0.33816,0.66994,0.06000,0.30399
combined_missing_mechanics,peg_insertion_contact_mode,0,9,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.02290,0.50817,0.00000,0.44269
combined_missing_mechanics,peg_insertion_contact_mode,0,9,minus_false_abstention_penalty,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.38302,0.78157,0.28000,0.82300
combined_missing_mechanics,peg_insertion_contact_mode,0,9,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.00269,0.50157,0.00000,0.44269
combined_missing_mechanics,peg_insertion_contact_mode,0,9,variance_only_bloat_score,combined,1,1,0,0,0,0,1.00000,0.00000,1.00000,0.20486,0.20098,0.00000,0.44269
combined_missing_mechanics,peg_insertion_contact_mode,0,9,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.18730,0.92216,0.28000,0.82300
combined_missing_mechanics,peg_insertion_contact_mode,0,10,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.03328,0.41268,0.00000,0.38939
combined_missing_mechanics,peg_insertion_contact_mode,0,10,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.14667,0.47199,0.00000,0.38939
combined_missing_mechanics,peg_insertion_contact_mode,0,10,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.06418,0.41712,0.00000,0.38939
combined_missing_mechanics,peg_insertion_contact_mode,0,10,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.03509,0.40656,0.00000,0.38939
combined_missing_mechanics,peg_insertion_contact_mode,0,10,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.04049,0.40656,0.00000,0.38939
combined_missing_mechanics,peg_insertion_contact_mode,0,10,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.15207,0.47199,0.00000,0.38939
combined_missing_mechanics,peg_insertion_contact_mode,0,10,abstain_only_policy,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.19945,0.51152,0.00000,0.38939
combined_missing_mechanics,peg_insertion_contact_mode,0,11,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.10821,0.43658,0.00000,0.34264
combined_missing_mechanics,peg_insertion_contact_mode,0,11,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.24237,0.51949,0.00000,0.34264
combined_missing_mechanics,peg_insertion_contact_mode,0,11,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.13731,0.43897,0.00000,0.34264
combined_missing_mechanics,peg_insertion_contact_mode,0,11,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.10905,0.42936,0.00000,0.34264
combined_missing_mechanics,peg_insertion_contact_mode,0,11,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.11445,0.42936,0.00000,0.34264
combined_missing_mechanics,peg_insertion_contact_mode,0,11,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.24777,0.51949,0.00000,0.34264
combined_missing_mechanics,peg_insertion_contact_mode,0,11,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.24946,0.82286,0.28000,0.87304
combined_missing_mechanics,peg_insertion_contact_mode,0,12,full_uncertainty_bloat_audit,combined,1,1,1,1,1,0,1.00000,0.00000,0.00000,0.10173,0.00000,0.14000,0.00000
combined_missing_mechanics,peg_insertion_contact_mode,0,12,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.27791,0.55709,0.00000,0.37251
combined_missing_mechanics,peg_insertion_contact_mode,0,12,minus_probe_before_repair,combined,1,1,1,1,0,0,1.00000,0.00000,0.00000,0.15603,0.00000,0.08000,0.09066
combined_missing_mechanics,peg_insertion_contact_mode,0,12,minus_false_abstention_penalty,combined,1,1,1,1,1,0,1.00000,0.00000,0.00000,0.23193,0.00000,0.14000,0.00000
combined_missing_mechanics,peg_insertion_contact_mode,0,12,minus_repair_memory,combined,1,1,0,0,1,0,1.00000,0.00000,1.00000,0.27148,0.13422,0.06000,0.23381
combined_missing_mechanics,peg_insertion_contact_mode,0,12,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.28331,0.55709,0.00000,0.37251
combined_missing_mechanics,peg_insertion_contact_mode,0,12,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.22517,0.84768,0.28000,0.90291
combined_missing_mechanics,peg_insertion_contact_mode,0,13,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.07770,0.47189,0.00000,0.39292
combined_missing_mechanics,peg_insertion_contact_mode,0,13,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.25437,0.60310,0.00000,0.39292
combined_missing_mechanics,peg_insertion_contact_mode,0,13,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.10957,0.47742,0.00000,0.39292
combined_missing_mechanics,peg_insertion_contact_mode,0,13,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.08279,0.46949,0.00000,0.39292
combined_missing_mechanics,peg_insertion_contact_mode,0,13,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.08819,0.46949,0.00000,0.39292
combined_missing_mechanics,peg_insertion_contact_mode,0,13,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.25977,0.60310,0.00000,0.39292
combined_missing_mechanics,peg_insertion_contact_mode,0,13,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.22612,0.87804,0.28000,0.88696
combined_missing_mechanics,peg_insertion_contact_mode,0,14,full_uncertainty_bloat_audit,sensor_dropout,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.22793,0.45089,0.00000,0.25866
combined_missing_mechanics,peg_insertion_contact_mode,0,14,minus_mechanism_classifier,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.38740,0.56256,0.00000,0.25866
combined_missing_mechanics,peg_insertion_contact_mode,0,14,minus_probe_before_repair,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.26187,0.45878,0.00000,0.25866
combined_missing_mechanics,peg_insertion_contact_mode,0,14,minus_false_abstention_penalty,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23437,0.45003,0.00000,0.25866
combined_missing_mechanics,peg_insertion_contact_mode,0,14,minus_repair_memory,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23977,0.45003,0.00000,0.25866
combined_missing_mechanics,peg_insertion_contact_mode,0,14,variance_only_bloat_score,sensor_dropout,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.39280,0.56256,0.00000,0.25866
combined_missing_mechanics,peg_insertion_contact_mode,0,14,abstain_only_policy,sensor_dropout,0,0,0,0,0,1,0.00000,1.00000,0.00000,0.11732,1.00000,0.28000,0.78906
combined_missing_mechanics,peg_insertion_contact_mode,0,15,full_uncertainty_bloat_audit,combined,1,1,1,1,1,0,1.00000,0.00000,0.00000,0.05678,0.00000,0.14000,0.00000
combined_missing_mechanics,peg_insertion_contact_mode,0,15,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.17696,0.51434,0.00000,0.41053
combined_missing_mechanics,peg_insertion_contact_mode,0,15,minus_probe_before_repair,combined,1,1,1,1,0,0,1.00000,0.00000,0.00000,0.11037,0.00000,0.08000,0.09370
combined_missing_mechanics,peg_insertion_contact_mode,0,15,minus_false_abstention_penalty,combined,1,1,1,1,1,0,1.00000,0.00000,0.00000,0.18553,0.00000,0.14000,0.00000
combined_missing_mechanics,peg_insertion_contact_mode,0,15,minus_repair_memory,combined,1,1,0,0,1,0,0.00000,0.00000,0.00000,0.19010,0.12806,0.06000,0.27183
combined_missing_mechanics,peg_insertion_contact_mode,0,15,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.18236,0.51434,0.00000,0.41053
combined_missing_mechanics,peg_insertion_contact_mode,0,15,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.21707,0.53946,0.00000,0.41053
combined_missing_mechanics,peg_insertion_contact_mode,0,16,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.04304,0.45371,0.00000,0.40299
combined_missing_mechanics,peg_insertion_contact_mode,0,16,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.19366,0.55532,0.00000,0.40299
combined_missing_mechanics,peg_insertion_contact_mode,0,16,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.07157,0.45545,0.00000,0.40299
combined_missing_mechanics,peg_insertion_contact_mode,0,16,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.04394,0.44656,0.00000,0.40299
combined_missing_mechanics,peg_insertion_contact_mode,0,16,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.04934,0.44656,0.00000,0.40299
combined_missing_mechanics,peg_insertion_contact_mode,0,16,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.19906,0.55532,0.00000,0.40299
combined_missing_mechanics,peg_insertion_contact_mode,0,16,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.25387,0.84651,0.28000,0.87836
combined_missing_mechanics,peg_insertion_contact_mode,0,17,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.09548,0.42603,0.00000,0.39524
combined_missing_mechanics,peg_insertion_contact_mode,0,17,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.24243,0.52346,0.00000,0.39524
combined_missing_mechanics,peg_insertion_contact_mode,0,17,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.13548,0.44079,0.00000,0.39524
combined_missing_mechanics,peg_insertion_contact_mode,0,17,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.10729,0.43126,0.00000,0.39524
combined_missing_mechanics,peg_insertion_contact_mode,0,17,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.11269,0.43126,0.00000,0.39524
combined_missing_mechanics,peg_insertion_contact_mode,0,17,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.24783,0.52346,0.00000,0.39524
combined_missing_mechanics,peg_insertion_contact_mode,0,17,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.25059,0.82548,0.28000,0.92564
combined_missing_mechanics,peg_insertion_contact_mode,0,18,full_uncertainty_bloat_audit,latency,0,0,0,0,0,0,1.00000,0.00000,1.00000,0.14994,0.39357,0.00000,0.25058
combined_missing_mechanics,peg_insertion_contact_mode,0,18,minus_mechanism_classifier,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23338,0.41884,0.00000,0.25058
combined_missing_mechanics,peg_insertion_contact_mode,0,18,minus_probe_before_repair,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.17614,0.39267,0.00000,0.25058
combined_missing_mechanics,peg_insertion_contact_mode,0,18,minus_false_abstention_penalty,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.14611,0.38104,0.00000,0.25058
combined_missing_mechanics,peg_insertion_contact_mode,0,18,minus_repair_memory,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.15151,0.38104,0.00000,0.25058
combined_missing_mechanics,peg_insertion_contact_mode,0,18,variance_only_bloat_score,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23878,0.41884,0.00000,0.25058
combined_missing_mechanics,peg_insertion_contact_mode,0,18,abstain_only_policy,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.30206,0.47644,0.00000,0.25058
combined_missing_mechanics,peg_insertion_contact_mode,0,19,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.12421,0.47343,0.00000,0.36869
combined_missing_mechanics,peg_insertion_contact_mode,0,19,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.30322,0.60730,0.00000,0.36869
combined_missing_mechanics,peg_insertion_contact_mode,0,19,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.15643,0.47936,0.00000,0.36869
combined_missing_mechanics,peg_insertion_contact_mode,0,19,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.12972,0.47151,0.00000,0.36869
combined_missing_mechanics,peg_insertion_contact_mode,0,19,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.13512,0.47151,0.00000,0.36869
combined_missing_mechanics,peg_insertion_contact_mode,0,19,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.30862,0.60730,0.00000,0.36869
combined_missing_mechanics,peg_insertion_contact_mode,0,19,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.21488,0.88082,0.28000,0.89909
combined_missing_mechanics,peg_insertion_contact_mode,0,20,full_uncertainty_bloat_audit,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.17713,0.35294,0.00000,0.23780
combined_missing_mechanics,peg_insertion_contact_mode,0,20,minus_mechanism_classifier,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.22730,0.34040,0.00000,0.23780
combined_missing_mechanics,peg_insertion_contact_mode,0,20,minus_probe_before_repair,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.20734,0.35659,0.00000,0.23780
combined_missing_mechanics,peg_insertion_contact_mode,0,20,minus_false_abstention_penalty,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.17593,0.34339,0.00000,0.23780
combined_missing_mechanics,peg_insertion_contact_mode,0,20,minus_repair_memory,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.18133,0.34339,0.00000,0.23780
combined_missing_mechanics,peg_insertion_contact_mode,0,20,variance_only_bloat_score,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23270,0.34040,0.00000,0.23780
combined_missing_mechanics,peg_insertion_contact_mode,0,20,abstain_only_policy,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.31945,0.42467,0.00000,0.23780
combined_missing_mechanics,peg_insertion_contact_mode,0,21,full_uncertainty_bloat_audit,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.18744,0.39455,0.00000,0.28497
combined_missing_mechanics,peg_insertion_contact_mode,0,21,minus_mechanism_classifier,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.29953,0.45238,0.00000,0.28497
combined_missing_mechanics,peg_insertion_contact_mode,0,21,minus_probe_before_repair,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.22636,0.40809,0.00000,0.28497
combined_missing_mechanics,peg_insertion_contact_mode,0,21,minus_false_abstention_penalty,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.19692,0.39714,0.00000,0.28497
combined_missing_mechanics,peg_insertion_contact_mode,0,21,minus_repair_memory,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.20232,0.39714,0.00000,0.28497
